E1;E2;E3;C1;C2;C3
15.01876525;15.08002636;15.25451196;16.01482688;15.94670071;16.08653019
17.25285019;16.73171678;16.588334;16.36209793;16.5493485;16.30146047
14.30121037;14.29260922;14.19337135;14.57795983;13.98459647;14.67716906
19.55765254;19.39706667;19.41259465;19.37276943;19.1658099;19.44367002
16.55209868;16.65670417;16.58801185;16.71779689;16.55631145;16.87000342
17.57344009;17.57160453;17.45450012;17.56414205;17.48341431;17.70002648
18.11827702;18.16769255;18.13529846;18.358913;18.25373671;18.47331335
19.63444594;19.46647482;19.42259865;19.3667939;19.30560534;19.47974277
16.96292989;17.09172462;16.91791979;17.20035266;17.08986423;17.29285183
19.58509091;19.79337787;19.58805213;19.91650347;19.8477318;20.13885299
20.23818896;20.16498301;20.16497811;20.13168115;19.94589958;20.2623174
17.03117349;16.95576341;16.95836013;17.10429161;16.8648753;17.13677088
18.14678742;17.99467385;17.93467567;18.10792198;18.0143529;18.32659626
20.42041568;20.6787815;20.41824794;20.83864305;20.39659433;20.8712089
19.88963319;19.85952114;19.69742916;20.20424396;19.87899535;20.25840271
14.84397011;15.08592883;15.09988198;15.24555271;15.37085765;15.45098567
14.5496042;14.70811393;14.69027085;15.00035218;14.77519873;14.964386
15.50460177;15.69027085;15.47072242;15.86135351;15.6496772;15.84365121
16.2601661;16.07018385;15.88567254;16.41748995;16.17348195;16.22718346
16.60440844;16.61825644;16.27470574;16.68160903;16.45683566;16.57894756
14.60426364;14.56385168;14.37109597;14.59560716;14.33385416;14.37191274
18.65259293;18.84059354;19.06809073;18.91682999;18.87329691;19.31251961
19.09230034;18.97319846;18.9817763;18.92663768;18.82504573;19.07673993
17.67243915;17.85720347;17.71176106;17.8551909;17.70825541;17.95037933
20.1144744;20.06928192;20.0649598;19.97389352;19.94341768;20.26631874
17.52114032;17.72980659;17.1786454;17.87752979;17.39331504;17.840993
21.79720871;21.80424527;21.69342357;22.17308968;21.75428404;22.30517753
18.2656242;18.22661446;18.08925908;18.30663136;18.12765685;18.30606614
14.53642936;14.5780778;14.72115261;14.72563253;14.65603375;14.95778223
20.12326891;20.26376549;20.15395522;20.32350232;20.15868241;20.62511485
19.2067783;19.22325463;19.23453212;19.84758348;19.9167265;20.04298856
16.84769357;17.03525016;16.74943737;17.51526864;17.43237062;17.65689267
16.53756726;16.76016116;16.72411411;17.4728336;17.35519622;17.56926969
15.07881795;15.08746284;14.96907168;15.20933913;15.28565507;15.43374843
18.49656515;18.61912739;18.50743851;18.42292709;18.58191404;18.43256229
17.1679277;17.11206274;17.12363645;17.45049442;17.29616341;17.39291272
16.43190562;16.53812829;16.89744371;17.67392323;17.39602773;17.77828251
15.94749997;16.08033871;16.22577229;16.8571184;16.92714137;17.09395394
20.48385316;20.72096564;20.82385855;21.31339569;21.49188049;21.5070726
14.28084325;14.48545199;14.373273;14.94448331;14.84876963;15.20731943
16.76239502;17.03014982;17.00454967;17.38094294;17.36956327;17.68363889
17.12600869;17.34137114;17.50871554;18.08769591;17.82942545;18.36479725
14.88073144;15.28623286;15.21716254;15.98123279;15.78194876;16.47846945
12.79806672;13.05562137;12.95328707;13.6144798;13.42757475;13.60339453
15.18607554;14.70011455;15.58883173;15.72299426;15.64055563;16.11958962
16.32809636;16.30704067;16.42754201;17.26303074;17.33830985;17.35703647
15.23283311;15.72927553;15.43472595;16.3970395;16.11823139;16.4499063
15.02215105;15.22780394;15.65231283;15.85686317;15.83669145;16.05339563
17.81802663;17.62714911;17.34312498;18.02903913;17.86423452;17.91811785
18.03031689;17.96194703;18.05811331;18.46214676;18.36907331;18.556289
16.07790055;16.54207966;16.6661269;16.82320551;16.48788713;16.65295698
15.77833385;15.95927751;15.97037556;16.32813143;16.34684265;16.45224124
20.84436864;21.23991022;21.20394955;21.69072185;21.66829552;21.92515345
17.37236347;17.29875174;17.41589028;17.67586058;17.66137451;17.85748294
11.79482197;13.27350423;13.5137276;13.68035952;13.70195618;13.68090889
16.9454667;17.13300169;17.03270225;17.80508257;17.95175142;17.86604733
15.67311581;15.83503881;15.99700302;16.71715427;16.58722081;16.82153733
13.98841842;14.08646799;14.38559281;14.84210477;14.8045344;14.83279114
14.33518097;14.82764042;15.04345456;15.15939835;15.63900148;15.65332094
17.35511877;17.2909548;17.28709008;17.82209775;17.89328968;17.99047518
15.02128365;15.10140124;14.966956;15.62042031;15.4926043;15.63279645
15.43609337;15.17012067;15.33633221;15.98490794;16.14855602;16.56136254
16.73720773;16.97819652;17.12801447;17.30920987;17.43064039;17.65342591
15.30773446;15.69588075;15.82771484;16.51773089;16.40735076;16.73759065
14.49204094;14.54405884;14.846029;14.99457442;15.05040136;14.95624001
15.66205637;16.0526954;16.0016281;16.53696049;16.13649053;16.29919013
15.02846728;15.12080486;15.71797089;15.94411722;15.87984646;16.20363477
15.11902216;14.64785188;15.23197114;15.3123512;15.50037509;15.85262704
14.25022439;14.38154295;14.62233786;14.95773689;15.27525154;15.25296104
13.65418847;13.67661826;13.98031812;14.2772874;14.03178734;14.29849222
12.57506646;12.73322722;13.16898544;13.27394126;13.09918341;13.35190544
14.81343049;14.7841236;14.9933807;14.90533999;14.93852288;15.07714952
16.25814273;16.67822874;16.33795285;16.69104828;16.44449729;16.94464344
15.9002772;16.02838094;16.18932268;16.53055874;16.72942159;16.84588203
17.85478926;17.48457118;17.6665985;17.78093058;17.76606945;17.95889817
13.70757483;14.09473751;14.01802627;14.23564031;14.22543341;14.43234615
17.01723252;17.57137492;17.48452398;17.75447652;17.95037364;17.84702063
15.33161677;15.21374976;15.14338321;15.70595631;15.50609059;15.55239893
17.34862443;17.61173807;17.81344302;18.28686906;17.99439211;18.33376246
15.92529944;16.01991644;16.2776688;16.42785297;16.23324517;16.5273701
17.13316229;17.37526857;17.40925004;17.82698908;17.76898548;17.87832637
18.50412844;18.42313233;18.65767782;19.15229722;19.38387301;19.33710355
15.46307729;15.80488727;15.89078676;16.0449917;16.15860969;16.33990218
15.09176594;15.21006248;15.50018834;15.61844286;15.66085942;15.86655451
17.14871489;17.12246404;17.10036462;17.05787541;17.16751615;17.31845455
13.12088584;13.03325091;13.28366717;13.24480978;12.67065625;13.36002402
15.17504268;15.40084609;15.26715244;15.70165843;15.61304122;15.69989774
18.52212173;18.80235543;18.83641409;19.01299274;19.00736678;19.11334793
14.16404268;14.6883596;14.75509621;15.16081685;14.6188443;15.17944263
16.55659586;16.84546555;17.10436328;17.206547;17.16108266;17.59566543
19.11696577;19.39219162;19.31722269;19.61552008;19.66785825;20.00157175
17.19846423;17.34596826;17.45596128;17.35343977;17.38670454;17.45247453
15.25285019;15.389228;15.47570177;15.66480836;15.58055301;15.73634908
16.03649561;16.18899443;16.21169821;16.4118916;16.5706414;16.45893522
16.94943918;17.17957869;17.26487322;17.53799185;17.39192322;17.61657756
14.14003089;14.27073333;13.9867309;14.74992179;14.57471178;14.86137774
14.57819576;14.842203;14.87478928;14.72398084;14.56498304;14.95287772
17.40750844;17.48945601;17.26286562;17.03173351;16.71468824;16.58293581
16.25768248;15.9440028;16.20296556;15.65946638;15.52405192;15.73972788
16.15194806;16.19011403;16.04565302;15.85333393;15.71764965;16.04720913
16.90747751;16.85278551;16.92082967;16.42305024;16.30413738;16.51690035
15.43032187;15.58672253;15.49576136;15.39670511;15.08377016;15.40693574
16.43285178;16.78642279;16.46013589;16.687321;16.85355323;16.92347838
17.87289127;17.92998073;17.96970691;17.89809354;18.00849428;17.76438569
17.29002785;17.5065013;17.58737466;17.4843981;17.48880513;17.5982779
21.13226563;21.2148847;21.15090997;21.00259735;20.78331881;20.96796148
22.77422444;22.9429141;22.70993865;22.46151067;22.73255811;22.45040053
20.04806375;20.23522659;20.13028901;20.2302304;20.23147551;20.37054481
14.2930405;14.11390492;14.56128795;14.03943317;14.03006359;14.35349146
22.45198202;22.40172249;22.42820322;22.25359794;22.38979622;22.35825037
17.21159366;17.29513216;17.13592968;17.25135296;17.10229356;17.23340435
15.80148103;16.00956622;15.91781493;16.17035543;16.15390823;16.12104779
14.52924752;14.56510208;14.37917527;14.87166464;14.55943684;15.09494364
18.41832618;18.45513454;18.32786837;18.25763184;18.23596279;18.3594536
18.98814932;19.1539478;19.14564611;19.03285019;18.94707756;19.07685212
14.21901722;14.20242997;14.35672706;14.41580778;14.08895383;14.34068465
16.95353717;16.9326646;16.79743355;16.66881575;16.82512028;16.69205695
18.00870217;18.03204034;17.88129323;17.7705155;17.81652746;17.89729007
17.97332741;18.05908035;17.87769753;17.91002196;17.70811393;17.91746532
18.60978834;18.60396313;18.6130952;18.3039145;18.35266419;18.33357904
14.70444405;14.59665567;14.76782236;14.89978174;14.66954946;14.79654665
18.51772705;18.42914517;18.41960637;18.06281561;18.13061078;18.02899598
20.50281627;20.49522948;20.42003525;20.52762113;20.47243997;20.41830559
21.01522923;20.94473565;20.90956646;21.19707928;21.07312692;20.89159015
17.91305886;17.874303;18.16288792;17.94779672;18.0484922;18.02515038
16.61801262;16.68770373;16.78855267;16.84370027;16.71443336;17.0129082
15.94982671;16.11412867;16.31721827;16.02624245;15.42222906;15.72701636
14.91671921;14.74866458;14.85832103;15.06331081;15.05925995;15.13141489
17.29470151;17.12639191;17.03571196;16.8702443;16.77217279;16.78428977
18.36333058;18.29737307;18.17354539;18.35315113;18.16503455;18.27792756
17.70742654;17.7429541;17.66437089;17.83322366;17.70108305;17.79037395
21.01615266;20.95757254;20.94033367;21.28724455;21.17419668;21.52313454
19.19065421;19.25207635;19.12153352;19.39697054;19.23085074;19.4536424
17.017711;17.08003677;16.95526394;17.27893942;16.93205323;17.31582178
14.61235019;14.69560893;14.50605959;14.77638162;14.90853336;14.8553065
17.76954087;17.60007986;17.46517577;17.04888062;16.68977963;17.18810586
14.67242534;14.41712729;14.27459655;14.33692491;14.2997804;14.65703926
12.46811489;12.71338651;12.46326892;13.23780747;13.07179752;13.11292814
16.25085354;16.20983409;16.38929523;16.5621977;16.28381183;16.75598288
16.12882002;16.07250948;16.05521888;16.53247769;16.01811322;16.5532843
15.06044263;15.08638506;15.19641002;15.94505513;15.49432435;15.95571801
22.52143702;22.22618814;22.36844918;22.69859234;22.31845592;22.86253956
16.9639685;17.12256515;16.96245549;17.14265554;16.98356147;17.11592758
17.64917196;17.84275546;17.61483204;17.41356182;17.27223793;17.69969444
14.18021998;14.46747819;14.57068587;14.79228193;14.26795708;14.83703654
14.92648132;14.96285083;14.84730208;14.94370526;14.91092375;15.27634254
14.26671335;14.29174628;14.19337135;14.05375622;13.71123677;14.0606115
18.51321098;18.12186736;17.88502901;17.8389146;17.47687275;17.90111437
20.90966606;21.43382074;21.01750372;21.17408267;21.39539188;21.70906782
19.39847441;19.44873338;19.49548032;18.63730766;18.77558778;19.56204673
18.07253041;18.27482856;18.42095942;17.99930089;17.83917918;18.47707441
23.30452526;23.34238452;23.22645041;23.27248143;23.20999632;23.50776222
16.3408411;16.50132407;16.19119419;16.57284823;16.24688902;16.65924336
17.17844116;17.39302169;17.38616563;17.570923;17.16653579;17.88567254
16.86331516;16.88921874;16.82162452;16.91612438;16.81289176;17.15937864
17.09876205;17.0268476;17.03837248;16.92724556;16.74567432;16.95766888
18.26496482;18.07353491;17.60303225;17.31407868;17.36419452;17.23051774
21.45453777;21.24540647;21.41631305;21.37847955;21.05954185;21.48608522
20.1578613;20.01687356;20.11914378;20.22246475;19.96604913;20.3781456
18.98049943;18.80587295;18.92747127;19.16091777;18.84091927;19.29648385
14.10016953;14.45635442;14.3885555;14.50059295;14.15283937;14.6111401
17.16747695;17.08658202;17.06386902;17.31816323;17.00003302;17.39471388
15.22776634;15.51224664;15.54499461;15.73809226;15.58552008;15.92165501
17.81257218;17.92601216;17.79383189;17.98444627;17.92032959;18.16781993
18.95065556;18.87943368;19.01775177;19.33128218;19.31276997;19.57778654
14.34540525;14.29670116;14.501775;14.31132259;13.96479209;14.39807562
18.16071839;18.13383457;17.98432388;18.1393415;17.86988297;18.00790327
17.19858892;17.25149166;17.19233135;17.20636576;16.76718872;17.27378649
17.88704803;17.92529365;18.0050214;18.02715548;17.69489515;18.04449018
15.86408939;16.13723133;16.11307063;16.0536926;15.7345244;16.13424581
19.54299027;19.15599911;18.66534286;18.23386773;17.71034906;18.09371156
20.15847533;19.85438904;19.91404492;19.78353064;19.55901852;20.10605169
20.51214342;20.10139226;20.09768239;19.57276683;19.70072248;19.70775343
19.68698603;19.60924187;19.74134025;19.44466107;19.2663359;19.60798042
22.52733955;22.35022081;22.38082539;21.42126152;20.97999729;21.45795945
19.89733439;20.05032962;20.13465318;19.22081285;19.29186542;19.79212144
22.4085933;22.51825286;22.16215865;21.83096233;21.95176778;22.05879738
15.71623;15.47291291;15.75251132;15.81975499;15.29877858;15.76614065
19.14023065;19.21207597;19.40084817;19.15453631;19.09468339;19.37779303
16.6128685;16.7663995;16.90895548;16.70836994;16.87260274;17.00635895
15.25414285;15.10991225;15.28240071;15.38252271;14.97280034;15.69177078
15.79988869;15.7198166;15.90644438;14.75692112;14.92490527;15.02180415
18.51088004;18.61413108;18.66792233;18.07386436;17.95565558;18.37820594
23.09438717;22.94785343;23.54798861;22.04641963;21.89191754;22.61738854
16.02160898;16.02758208;15.82386477;15.9542872;15.81197669;16.18448797
15.6490035;15.45965574;15.56420905;14.87224201;14.32902546;15.13386466
15.48582931;15.44640487;15.42849104;15.55197856;15.41084881;15.75608716
18.1684028;18.15796365;18.02576139;18.78633026;18.54338305;18.71503696
17.17601727;17.06804348;16.94229686;17.88924251;17.34758677;17.89614907
14.72248737;14.31330822;14.61562964;14.671928;14.80906469;14.90312868
18.03837783;17.86675371;17.88833301;18.1396213;18.0138515;18.38581186
18.21910233;18.09304095;17.66990926;17.86339381;17.62707071;17.51447521
14.53472843;14.72424737;15.10521285;15.10394343;15.15386866;15.16305996
17.47861164;17.57329215;17.49462905;17.23649075;16.9685993;17.39021935
17.92803831;18.00200736;17.7268501;17.42025632;17.12639191;17.40566502
17.61979012;17.77649729;17.83133199;17.47703883;17.40841267;17.69160041
18.26714329;18.2679388;18.2825274;18.10482907;17.99237965;18.13539867
17.00501043;16.78071917;16.7130374;16.79587478;16.61483923;16.93253773
13.44914865;13.18254954;13.48217771;13.64419428;13.25517614;13.71692661
16.35554037;16.69524189;16.74542486;16.80906469;16.89570544;16.93833909
18.82634055;18.59465264;18.82410104;19.20975082;19.19028768;19.0645007
17.59128127;17.72157319;17.83748011;17.70517337;17.6039233;17.90602152
18.79992978;18.8603535;18.81397842;18.8542962;18.96094088;18.9145428
16.78299821;16.79365411;16.68708858;16.99926235;17.01098696;16.96111051
13.70994538;14.03118426;13.70671184;13.8045344;13.86195924;14.23459293
16.90282259;17.03052705;17.44068266;17.34947994;17.17753633;17.74591719
15.30805456;15.18561107;15.2870991;15.39375913;15.35449045;15.53342099
19.81905329;19.90269749;19.83949138;19.89470973;19.89453359;19.95447749
17.00291388;17.1232727;17.14982649;17.04734761;17.10110367;17.00796895
22.88443718;22.98933906;22.9890632;23.21692684;23.34731128;23.27398237
15.52454172;15.41719324;15.41438795;15.36557061;15.364887;15.3940942
19.60517022;19.85198079;19.76206567;19.26542505;19.10566302;19.3675086
17.42482239;17.57835795;17.5331548;17.56393358;17.31945162;17.57723703
15.42868731;15.45523088;15.49997042;15.33084687;15.03019294;15.22881869
16.30561648;16.40784863;16.34589031;16.29115271;16.42298456;16.5161463
17.57839481;17.51753099;17.55814414;17.43046072;17.31938105;17.20708107
14.89325412;14.50810425;14.46371594;14.54755731;14.69843338;14.58748454
17.39708966;17.42268076;17.51526864;17.58560076;17.6509115;17.76579759
19.68202587;19.741676;19.80157733;19.68296202;19.68539386;19.84903088
14.12161446;14.13153547;14.08969874;14.02124027;14.10533564;14.03161506
14.39887727;14.80564312;14.61021744;14.95610386;14.87354024;14.94804777
17.08422707;17.38888338;17.36533993;17.09165232;17.20598411;17.44243329
17.01350806;17.46740654;17.44030145;17.92982474;18.10422505;18.17342339
18.78970557;17.76413295;18.70048036;18.46361218;17.71232548;18.94005833
19.55619917;19.71087536;19.52199142;20.10561954;19.75238881;20.04394443
12.36850646;12.78504371;12.78176951;12.79177338;12.73576755;12.61677855
14.8358037;15.0263073;14.9539236;15.76500114;15.78233279;16.07273974
19.75196078;19.49606381;19.52437528;20.02038453;19.9553874;20.03680412
18.01418942;18.11219004;17.87421293;18.6359448;18.64002246;18.36479725
21.17818157;21.2355404;21.01848818;21.71039489;21.71469118;21.53684859
16.94038243;17.09803208;16.91181327;17.56012382;17.59185832;17.61956805
19.60378388;19.66963942;19.69315852;20.0453864;20.15751224;20.11808054
15.94308711;16.10343125;16.10232432;16.19132915;16.09953274;16.1313144
13.7543656;13.47078596;13.53320804;14.06524782;13.35190544;13.97996102
18.52670172;18.54137647;18.40896821;18.90304922;18.73952023;19.00144118
18.31534861;18.47679366;18.52053428;18.73782168;18.82424403;18.86848499
17.94619238;18.02688001;18.01187148;18.59176338;18.58744059;18.62197315
16.38139086;16.59614607;16.47609748;16.85861242;16.70406574;17.02107757
13.45365647;13.73851453;13.29619927;13.56985561;13.70390357;13.88655396
20.2868341;20.3985193;20.32815445;20.84243398;20.7981862;20.81870933
13.58214198;13.60871685;13.66855263;14.29490788;14.04720913;14.53909821
19.47964608;19.53063494;19.48382562;19.83798819;19.7192033;19.84076717
17.64815392;17.87009978;17.9660773;17.29671908;17.4200589;17.50231127
16.69469795;16.80685166;17.03169044;16.69258826;16.79266322;16.91270225
15.65354487;15.82022883;15.91097058;15.77496718;15.6553071;15.85062638
21.02491172;21.32541801;21.10926572;20.90887561;20.83606423;21.028018
16.17673805;16.54073348;16.29698788;16.43066489;16.19798453;16.4519355
16.12553455;16.51671572;16.4205853;16.34335924;16.34413984;16.50506719
17.18502058;17.59453601;17.55443896;17.61160121;17.45741294;17.90600978
18.54646118;18.67125425;18.90963237;19.08020077;18.66423893;18.97600466
19.31874139;19.33412486;19.3857571;19.05332934;18.97063395;19.12757122
18.76555805;18.81936832;18.76936007;18.57945222;18.75718815;18.64374347
16.00046222;16.08818782;16.23075226;15.8880535;15.91972461;16.09669457
15.31871932;15.32041275;15.82664779;15.00562455;15.16270602;15.16207657
17.3101956;17.42247546;17.41479258;17.14801971;17.07821337;17.2924924
13.20426546;13.35424938;13.72547277;13.51237011;13.3659123;13.56783727
14.45738088;14.44281394;14.61718046;14.79218023;14.76284916;15.16054114
14.82207285;15.05244069;15.22026495;14.84617595;14.92323462;14.95619463
13.20120501;13.32811389;13.66522487;13.61539974;13.74819285;13.88321604
16.6844199;16.61834248;16.91659094;16.29714914;16.28496865;16.44587164
15.95755553;15.92021327;16.11156362;16.12702704;16.10766662;16.19337135
15.02820825;14.73846176;14.75947212;14.97745882;15.08675823;15.32203376
16.96418291;17.00958809;17.09247843;16.87767955;16.49022414;16.61452294
13.62890115;13.90773568;13.72706956;13.82127573;13.52833201;14.08472536
15.85618234;15.94829878;15.86935286;15.89834158;15.90566905;16.00540525
15.01885217;15.02019867;15.0710433;15.15469946;14.81077244;15.22094508
16.78266554;16.99348022;17.32411021;16.68378965;17.07222683;17.20919632
15.09873121;15.19290922;15.4338788;14.83831758;14.89864862;15.31373335
14.66400276;14.65737428;14.61373192;14.7196562;14.42803296;14.61010206
16.56033283;16.70979733;16.83654353;16.2298515;16.5235007;16.48995769
13.66589103;13.66266838;13.49285462;13.95764622;13.5084138;13.59584022
13.88626815;14.14537495;14.25207404;14.12976598;14.24866884;14.28872191
17.48339069;17.78427699;17.48838151;17.83051521;17.88025314;18.05663242
13.88959902;14.1857272;14.20181762;14.32291398;14.01811322;14.31259938
17.81033942;17.52652216;17.25814273;17.58358966;17.56653721;17.48819319
18.79866797;18.98489682;18.8322565;19.05279356;19.08401421;19.08818782
17.22562169;16.94710039;17.02298542;17.05952403;16.90808765;17.17466241
18.16687409;18.38916496;18.29567478;18.56224242;18.35872846;18.54972827
15.26341593;15.38619931;15.17574445;15.31486643;15.18862748;15.23024565
16.62320993;16.82306864;16.74493893;16.96820553;16.78547801;16.76968291
18.41183783;18.56723196;18.5674808;18.34905225;18.67211798;18.86249813
16.25731417;16.38638458;16.36893269;16.38269157;16.43459565;16.63218584
16.95883588;17.15083809;17.21113733;17.11597837;17.21971684;17.2185254
17.05974581;17.19453565;16.64638995;17.24949312;16.98105436;17.24821482
18.01734128;18.14169306;18.02380307;18.4905062;18.20106618;18.34086282
14.29842062;14.34235251;14.52104828;14.33957168;14.15157156;14.22573464
19.39235726;19.50412456;19.48629493;19.31849647;19.54000503;19.74763902
13.91718558;14.11520625;14.46186309;14.0313566;14.14162821;14.31359165
18.57967318;18.66020138;18.5846029;18.71436292;18.73913782;18.85051345
20.12582082;20.16461604;20.00775548;20.32939562;20.33762843;20.37728892
14.68600802;15.00899753;14.82232186;15.0656265;15.05384105;15.31387503
18.24350873;18.51556125;18.2225638;18.34024131;18.47462886;18.53824578
16.58604811;16.64911581;16.83566803;16.94548956;16.98870687;17.11758223
17.11980236;17.18995;17.02882337;17.43674407;17.23816213;17.38785746
15.54797897;15.61312758;15.46051989;15.90649136;15.83219777;15.97866578
16.8176957;17.00792517;16.44362349;16.63934071;16.40793159;16.6264648
15.06263646;15.53897701;15.57583466;15.67377834;16.01065922;15.93173014
16.1910785;16.42994608;16.30835681;16.5278435;16.54823491;16.6480907
14.05968245;14.49348022;14.47718907;14.66216766;14.45975178;14.76217438
18.47457737;18.54060484;18.4866033;18.77186018;18.88675042;18.91648014
17.47751322;17.49693178;17.39328989;17.80505737;17.88134104;17.95777089
17.57542107;17.78845708;17.645574;17.95286066;17.9991357;18.05733603
18.75153425;18.97163336;18.84411727;19.16481856;19.17169724;19.25800927
13.56926227;13.85535517;13.86428289;13.82515755;14.34803651;13.91373091
21.66887763;21.98547856;21.86087139;21.57808287;21.71719737;21.90313493
16.84278;17.4835324;17.70254473;17.1510661;17.38483433;17.98013958
13.99205319;14.52196843;13.97109444;14.40394404;14.38221872;14.19167615
15.7222472;15.66403055;15.90573955;15.04187301;14.99947157;15.39318932
19.85537342;20.160887;20.38428102;20.15412957;20.31100544;20.61777504
14.48733762;15.08264804;14.80024269;15.04886998;14.47059533;15.14330349
14.62696381;14.66227895;15.18712006;14.89940413;15.26231511;15.61996201
16.88983665;17.19457412;17.26138794;17.02963233;17.18847294;17.47157996
13.97324892;13.8753654;13.82982182;13.80009099;13.90566905;14.15212637
18.93559672;19.23877324;19.03756036;18.96789043;18.99291898;19.11636173
16.21114684;16.4076661;16.31841924;16.45651485;16.55485861;16.62017686
18.10410729;18.54533405;18.44699845;18.23212108;18.52621648;18.55505341
14.28214728;14.61804131;14.72334097;14.55506839;14.52766026;15.06318439
20.98155195;21.40542664;21.2944508;20.64372586;20.74728088;21.15944331
16.5995061;16.62385292;16.62388149;16.29162039;16.41981208;16.65243888
14.90726625;15.17952038;15.07464324;15.35658952;15.14429975;15.33427329
15.48009595;15.59371208;15.57006322;15.84004026;15.74722269;15.99845821
17.99886034;18.35033062;18.42911656;17.95261045;17.96586882;18.38442121
14.46365208;14.6909801;14.22188916;14.53095493;14.63413037;14.37721053
16.72834571;16.8273427;16.76792579;16.6844062;16.57750259;16.79671141
14.46429047;14.33748253;14.37007435;14.23174619;14.0390047;14.40520796
17.73848155;18.0419425;17.99687617;18.13073143;17.98874015;18.25163034
14.28525771;14.41527963;14.60356839;14.92035286;14.725313;14.93424373
15.51813061;15.67972749;15.64588355;15.71834557;15.50525332;15.9019275
20.0278871;20.22195169;19.92898817;19.48479537;19.39824685;19.58762371
16.69746988;16.68855084;16.56022833;16.54256338;16.52521491;16.77440101
17.93655168;18.02397629;18.13199257;18.05538836;17.90676144;18.10210386
18.41079913;18.6241993;18.57701938;18.20934865;18.37006157;18.45643864
19.41007864;19.38129579;19.33301555;19.25078647;19.12294171;19.32131598
18.38927002;18.57054876;18.52057648;18.43847106;18.24939127;18.56038135
15.1819675;15.28637727;15.34502401;15.46083981;15.34616742;15.58105343
15.58842185;15.42088131;15.56170561;15.38996737;15.40431002;15.5559072
18.75763416;19.01360892;19.22450106;18.82345432;18.78432173;19.00685474
16.7292357;16.77675429;17.01089957;16.32563924;16.03866183;16.56791153
14.83046569;14.55512832;14.60322065;15.13278085;14.87147213;14.94306421
18.34113656;18.4692006;18.558032;18.39758272;18.16174698;18.47200855
17.50075631;17.62268103;17.28561895;17.03465928;17.2332639;17.58700833
18.15074886;18.25722208;17.90246344;17.83828064;17.5825904;17.83503264
15.52322501;15.63146129;15.54433058;15.66024665;15.33598345;15.52444989
14.44546756;14.85477101;14.84666568;14.56914358;14.31691787;14.79202768
17.37029576;17.27619712;17.26679569;17.17348195;17.01626422;17.18872405
14.49179048;14.89206842;14.82316818;15.3881855;15.30160336;15.64762706
15.99925134;16.29763279;16.19641002;16.57630719;16.62607974;16.56600943
16.05579081;16.57015218;16.45479729;17.47800327;17.76548683;17.7257723
16.08969874;16.4209142;16.36341614;17.00218871;17.11390492;17.27176392
15.39452968;15.44989018;15.73229994;16.5082126;16.49124245;16.76474203
13.18332522;13.58261245;13.59758704;14.21021472;14.22407706;14.17461365
16.62975504;16.86198346;17.00234256;17.37079807;17.39807562;17.72260077
14.86650621;14.91012739;15.1089736;15.57831372;15.49003606;15.84796266
20.34562181;20.60661395;20.31146895;21.10614309;21.15475261;21.16786096
14.49965906;14.65088346;14.80705299;15.93193785;16.0520373;16.15552979
13.68945205;13.86283105;14.08123376;14.76637362;14.44566153;14.96812676
15.52604068;15.66113787;15.86995524;16.38892541;16.05809745;16.41078257
15.21996257;15.62105024;15.59956421;16.34353274;16.24300658;16.38547485
15.33859712;15.6534609;15.56997425;16.57804831;16.46381171;16.62388149
18.51404364;18.74023534;18.95903406;19.79598256;19.91295802;19.89766232
17.54562063;17.87248852;18.05340624;18.75142311;19.22566169;19.16528487
15.16018658;15.63761545;15.83177731;16.33892785;16.30397691;16.9841514
17.43794709;17.26623752;17.60770597;18.13535859;18.01109073;18.08570066
14.54139916;14.55044619;14.6002033;15.00869122;14.68370742;15.15157156
17.44065022;17.66209115;17.89110135;18.6510587;18.71751578;18.86450356
17.99657831;18.35647346;18.72785732;19.57243378;19.55013238;19.82620243
16.27386843;16.5977616;17.15791926;17.44551605;17.73886413;18.17906837
15.75219768;16.16258802;16.44112862;17.1127042;17.28519448;17.65155628
15.4918844;15.52576548;15.92246826;16.17605624;16.22701419;16.56514672
14.46779657;14.74577935;15.09193119;15.67551604;15.81027037;15.7833308
14.1401907;14.17554955;14.45584091;14.97839765;15.07200696;15.35383602
14.2477792;14.21204034;14.39887727;15.2387779;15.37055119;15.58311216
15.08123376;14.33957168;15.27354066;14.43430244;13.90124403;15.18340277
15.39937807;15.49619843;15.66968786;15.81548337;15.51582301;15.72893024
14.7990286;14.8170336;14.88393196;15.20300381;15.13627023;15.45204815
19.31885169;19.38703494;19.38917547;19.55080502;19.50824355;19.54812953
17.83107834;17.83008188;17.87195937;17.94330464;17.72949462;17.59036775
18.74406844;18.82602084;19.20551168;18.95469615;19.53703066;19.46657638
16.70960889;16.79834523;17.07768154;17.58614342;17.46552655;17.46887855
14.82759081;15.0454184;15.20472396;15.49354276;15.30185339;15.68195211
16.67163781;16.77947571;16.78460929;17.37345144;16.88358598;17.1382918
15.93528017;16.05362897;16.09160067;16.23610765;16.06907209;16.37765114
16.88996733;16.92950115;17.25556343;17.344634;17.28903725;17.47824823
17.64614381;17.80242801;17.77678641;17.92444719;17.83614284;18.03798122
16.14899287;16.23582726;16.32781576;16.64096509;16.62851674;16.77063809
20.37475614;20.45087093;20.44809513;20.4720383;20.53595023;20.63667506
16.32653482;16.37272905;16.38532318;16.59337653;16.51317242;16.57351406
18.83585612;18.93165224;18.82988065;18.96570257;18.95503117;18.91361698
15.74585812;15.87226606;15.83373016;15.82217246;15.81995452;15.87797904
