,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
3114,473.0,949.0,28.0,735.0,modT (2-sample),0.7
3115,514.0,968.0,77.0,842.0,cyberT,0.7
3116,452.0,961.0,33.0,690.0,modT,0.7
3117,443.0,628.0,0.0,3.0,t test (1-sample),0.7
3118,438.0,844.0,3.0,62.0,t-test,0.7
3119,453.0,953.0,30.0,743.0,modT (2-sample),0.7
3120,518.0,979.0,107.0,846.0,cyberT,0.7
3121,462.0,961.0,53.0,676.0,modT,0.7
3122,449.0,599.0,0.0,0.0,t test (1-sample),0.7
3123,455.0,825.0,3.0,74.0,t-test,0.7
3124,472.0,953.0,41.0,716.0,modT (2-sample),0.7
3125,514.0,965.0,82.0,860.0,cyberT,0.7
3126,428.0,954.0,25.0,610.0,modT,0.7
3127,456.0,596.0,0.0,0.0,t test (1-sample),0.7
3128,434.0,838.0,5.0,58.0,t-test,0.7
3129,422.0,952.0,40.0,711.0,modT (2-sample),0.7
3130,525.0,971.0,80.0,862.0,cyberT,0.7
3131,438.0,960.0,33.0,702.0,modT,0.7
3132,405.0,629.0,1.0,0.0,t test (1-sample),0.7
3133,444.0,843.0,1.0,33.0,t-test,0.7
3134,437.0,945.0,38.0,776.0,modT (2-sample),0.7
3135,519.0,969.0,86.0,843.0,cyberT,0.7
3136,445.0,959.0,30.0,682.0,modT,0.7
3137,437.0,614.0,0.0,0.0,t test (1-sample),0.7
3138,467.0,841.0,6.0,97.0,t-test,0.7
3139,442.0,961.0,38.0,756.0,modT (2-sample),0.7
3140,526.0,962.0,82.0,854.0,cyberT,0.7
3141,441.0,957.0,23.0,634.0,modT,0.7
3142,476.0,613.0,0.0,0.0,t test (1-sample),0.7
3143,460.0,838.0,2.0,48.0,t-test,0.7
3144,439.0,950.0,32.0,730.0,modT (2-sample),0.7
3145,501.0,968.0,87.0,874.0,cyberT,0.7
3146,459.0,961.0,48.0,754.0,modT,0.7
3147,416.0,657.0,0.0,0.0,t test (1-sample),0.7
3148,444.0,849.0,2.0,127.0,t-test,0.7
3149,448.0,955.0,41.0,787.0,modT (2-sample),0.7
3150,494.0,961.0,72.0,859.0,cyberT,0.7
3151,437.0,950.0,27.0,710.0,modT,0.7
3152,400.0,648.0,0.0,0.0,t test (1-sample),0.7
3153,383.0,839.0,1.0,46.0,t-test,0.7
3154,414.0,951.0,37.0,771.0,modT (2-sample),0.7
3155,489.0,969.0,93.0,877.0,cyberT,0.7
3156,419.0,961.0,36.0,739.0,modT,0.7
3157,468.0,618.0,0.0,0.0,t test (1-sample),0.7
3158,421.0,857.0,1.0,30.0,t-test,0.7
3159,431.0,961.0,40.0,776.0,modT (2-sample),0.7
3160,511.0,968.0,107.0,861.0,cyberT,0.7
3161,469.0,948.0,32.0,668.0,modT,0.7
3162,451.0,588.0,0.0,0.0,t test (1-sample),0.7
3163,441.0,847.0,1.0,45.0,t-test,0.7
3164,476.0,950.0,42.0,755.0,modT (2-sample),0.7
3165,519.0,965.0,81.0,859.0,cyberT,0.7
3166,444.0,953.0,31.0,702.0,modT,0.7
3167,454.0,615.0,0.0,0.0,t test (1-sample),0.7
3168,458.0,839.0,7.0,108.0,t-test,0.7
3169,441.0,954.0,36.0,755.0,modT (2-sample),0.7
3170,465.0,974.0,84.0,868.0,cyberT,0.7
3171,405.0,965.0,28.0,728.0,modT,0.7
3172,398.0,629.0,0.0,0.0,t test (1-sample),0.7
3173,401.0,861.0,1.0,53.0,t-test,0.7
3174,427.0,962.0,34.0,779.0,modT (2-sample),0.7
3175,511.0,964.0,80.0,833.0,cyberT,0.7
3176,441.0,954.0,26.0,682.0,modT,0.7
3177,448.0,621.0,0.0,0.0,t test (1-sample),0.7
3178,470.0,828.0,4.0,59.0,t-test,0.7
3179,437.0,946.0,31.0,725.0,modT (2-sample),0.7
3180,527.0,969.0,86.0,881.0,cyberT,0.7
3181,471.0,966.0,40.0,725.0,modT,0.7
3182,442.0,640.0,0.0,0.0,t test (1-sample),0.7
3183,434.0,850.0,4.0,60.0,t-test,0.7
3184,444.0,963.0,39.0,761.0,modT (2-sample),0.7
3185,521.0,962.0,88.0,873.0,cyberT,0.7
3186,451.0,965.0,47.0,767.0,modT,0.7
3187,414.0,643.0,0.0,0.0,t test (1-sample),0.7
3188,418.0,851.0,0.0,14.0,t-test,0.7
3189,430.0,951.0,42.0,785.0,modT (2-sample),0.7
3190,526.0,969.0,78.0,860.0,cyberT,0.7
3191,446.0,956.0,36.0,708.0,modT,0.7
3192,503.0,630.0,1.0,0.0,t test (1-sample),0.7
3193,468.0,864.0,5.0,44.0,t-test,0.7
3194,449.0,951.0,41.0,773.0,modT (2-sample),0.7
3195,515.0,958.0,98.0,860.0,cyberT,0.7
3196,452.0,955.0,44.0,729.0,modT,0.7
3197,461.0,595.0,0.0,0.0,t test (1-sample),0.7
3198,431.0,825.0,2.0,38.0,t-test,0.7
3199,454.0,946.0,44.0,750.0,modT (2-sample),0.7
3200,496.0,971.0,90.0,875.0,cyberT,0.7
3201,445.0,961.0,31.0,731.0,modT,0.7
3202,426.0,619.0,0.0,0.0,t test (1-sample),0.7
3203,419.0,846.0,0.0,29.0,t-test,0.7
3204,450.0,952.0,29.0,774.0,modT (2-sample),0.7
3205,532.0,967.0,94.0,869.0,cyberT,0.7
3206,463.0,957.0,50.0,725.0,modT,0.7
3207,458.0,649.0,0.0,0.0,t test (1-sample),0.7
3208,445.0,850.0,7.0,61.0,t-test,0.7
3209,458.0,954.0,37.0,770.0,modT (2-sample),0.7
3210,505.0,960.0,87.0,857.0,cyberT,0.7
3211,423.0,952.0,35.0,667.0,modT,0.7
3212,442.0,634.0,0.0,0.0,t test (1-sample),0.7
3213,420.0,839.0,1.0,110.0,t-test,0.7
3214,441.0,941.0,36.0,743.0,modT (2-sample),0.7
3215,542.0,951.0,80.0,836.0,cyberT,0.7
3216,447.0,937.0,20.0,637.0,modT,0.7
3217,442.0,633.0,2.0,1.0,t test (1-sample),0.7
3218,444.0,817.0,3.0,65.0,t-test,0.7
3219,450.0,933.0,28.0,726.0,modT (2-sample),0.7
3220,507.0,957.0,70.0,829.0,cyberT,0.7
3221,436.0,941.0,29.0,653.0,modT,0.7
3222,448.0,604.0,0.0,0.0,t test (1-sample),0.7
3223,437.0,807.0,2.0,80.0,t-test,0.7
3224,437.0,935.0,24.0,708.0,modT (2-sample),0.7
