,AUROC,AUPRC,pAUROC,labels,setting
0,0.916029036045,0.601151525974,0.437079995871,cyberT,2
1,0.914137542248,0.564842104912,0.391137778759,fold change,2
2,0.915483057499,0.597450852394,0.431433320045,modT,2
3,0.778621017933,0.22648653388,0.069997780025,t test (1-sample),2
4,0.845118820667,0.359905302525,0.173124447465,t-test,2
5,0.915642619133,0.61928743124,0.459355562925,modT (2-sample),2
6,0.919192790985,0.597942233086,0.416631102562,cyberT,2
7,0.917431473732,0.553051233292,0.37143778801,fold change,2
8,0.918067514896,0.585728108883,0.406802237034,modT,2
9,0.78388106823,0.236179992557,0.0798000022769,t test (1-sample),2
10,0.84795331955,0.356000065804,0.178644448519,t-test,2
11,0.918803870678,0.616055846214,0.440653324127,modT (2-sample),2
12,0.911959588528,0.592940330505,0.418075561523,cyberT,2
13,0.909934163094,0.545315504074,0.369577765465,fold change,2
14,0.909859776497,0.580757498741,0.407304435968,modT,2
15,0.776338279247,0.22009460628,0.0644199997187,t test (1-sample),2
16,0.838759124279,0.34317111969,0.169895559549,t-test,2
17,0.910494804382,0.605426728725,0.438806653023,modT (2-sample),2
18,0.914710283279,0.599347829819,0.441582232714,cyberT,2
19,0.912494838238,0.560805499554,0.391864448786,fold change,2
20,0.914342582226,0.582944571972,0.420213341713,modT,2
21,0.792685508728,0.248920142651,0.0900422185659,t test (1-sample),2
22,0.850789308548,0.380683302879,0.195793330669,t-test,2
23,0.914616882801,0.614974796772,0.461035549641,modT (2-sample),2
24,0.904233753681,0.574646830559,0.410939991474,cyberT,2
25,0.90234464407,0.529692709446,0.361915558577,fold change,2
26,0.90428340435,0.563283324242,0.396402209997,modT,2
27,0.780763685703,0.234464421868,0.0806577801704,t test (1-sample),2
28,0.837806761265,0.354028761387,0.175844445825,t-test,2
29,0.904381036758,0.597908735275,0.434446662664,modT (2-sample),2
30,0.89832752943,0.568670332432,0.398346662521,cyberT,2
31,0.897526741028,0.528957724571,0.360948890448,fold change,2
32,0.897281646729,0.561478674412,0.391479998827,modT,2
33,0.769920825958,0.228630393744,0.0841622203588,t test (1-sample),2
34,0.825833916664,0.349078565836,0.18605555594,t-test,2
35,0.896832585335,0.588984429836,0.41889333725,modT (2-sample),2
36,0.911412060261,0.595893144608,0.426224440336,cyberT,2
37,0.909234106541,0.552165925503,0.371853321791,fold change,2
38,0.911637127399,0.589015126228,0.417668879032,modT,2
39,0.784581243992,0.234868958592,0.0771177783608,t test (1-sample),2
40,0.839415550232,0.346028357744,0.174935549498,t-test,2
41,0.911187469959,0.617364645004,0.461646676064,modT (2-sample),2
42,0.907467901707,0.57864844799,0.39964222908,cyberT,2
43,0.9059060812,0.533683359623,0.352140009403,fold change,2
44,0.906861722469,0.556683838367,0.377304434776,modT,2
45,0.779872775078,0.232617601752,0.0826399996877,t test (1-sample),2
46,0.837524354458,0.348506003618,0.180817782879,t-test,2
47,0.907097637653,0.6003703475,0.424597769976,modT (2-sample),2
48,0.901583433151,0.574256718159,0.414660006762,cyberT,2
49,0.899546742439,0.538704574108,0.374006658792,fold change,2
50,0.900988638401,0.560465157032,0.403693348169,modT,2
51,0.775370955467,0.233092442155,0.0875800028443,t test (1-sample),2
52,0.833377480507,0.355349421501,0.17934666574,t-test,2
53,0.900542259216,0.590179741383,0.43441554904,modT (2-sample),2
54,0.913964450359,0.592046737671,0.425653338432,cyberT,2
55,0.911739289761,0.544524013996,0.369066655636,fold change,2
56,0.914656400681,0.590048313141,0.431219995022,modT,2
57,0.794641792774,0.250474601984,0.0845266655087,t test (1-sample),2
58,0.851644635201,0.384670108557,0.198315560818,t-test,2
59,0.915188610554,0.614600241184,0.456091105938,modT (2-sample),2
60,0.900330066681,0.571595072746,0.408439993858,cyberT,2
61,0.899968206882,0.53341794014,0.364451110363,fold change,2
62,0.898431956768,0.565950632095,0.406628876925,modT,2
63,0.767671108246,0.224044039845,0.076555557549,t test (1-sample),2
64,0.828663110733,0.34587803483,0.18119777739,t-test,2
65,0.898384690285,0.594314455986,0.436619997025,modT (2-sample),2
66,0.900376915932,0.573339819908,0.406355559826,cyberT,2
67,0.899826645851,0.529073834419,0.357448875904,fold change,2
68,0.899731099606,0.568352222443,0.398831099272,modT,2
69,0.766568124294,0.222378060222,0.0794733315706,t test (1-sample),2
70,0.824006080627,0.332679212093,0.168684437871,t-test,2
71,0.897874116898,0.588510990143,0.425653338432,modT (2-sample),2
72,0.91487210989,0.595337927341,0.43314665556,cyberT,2
73,0.913211405277,0.560524404049,0.384099990129,fold change,2
74,0.912523984909,0.585017502308,0.422635555267,modT,2
75,0.774052083492,0.232425361872,0.0840933322906,t test (1-sample),2
76,0.837789356709,0.353907495737,0.182966664433,t-test,2
77,0.912775576115,0.606016099453,0.452562212944,modT (2-sample),2
78,0.900465011597,0.590633749962,0.423208892345,cyberT,2
79,0.899219751358,0.550918996334,0.388877779245,fold change,2
80,0.899743855,0.583705604076,0.427777767181,modT,2
81,0.772640049458,0.233401119709,0.0863400027156,t test (1-sample),2
82,0.825058579445,0.340194195509,0.169866666198,t-test,2
83,0.898003697395,0.604366540909,0.441448897123,modT (2-sample),2
84,0.90650498867,0.598359167576,0.425404459238,cyberT,2
85,0.90486484766,0.549291014671,0.378235548735,fold change,2
86,0.905837118626,0.582972049713,0.410688877106,modT,2
87,0.782670915127,0.24082031846,0.0860622227192,t test (1-sample),2
88,0.83559602499,0.358769059181,0.18239556253,t-test,2
89,0.905054569244,0.613973975182,0.441755563021,modT (2-sample),2
90,0.918385922909,0.584208071232,0.401133328676,cyberT,2
