,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
26753,451.0,614.0,0.0,0.0,t-test-1,0.7000000000000001
26754,519.0,823.0,5.0,121.0,t-test-2,0.7000000000000001
26755,468.0,946.0,26.0,458.0,modT-1,0.7000000000000001
26756,513.0,937.0,38.0,650.0,modT-2,0.7000000000000001
26757,397.0,951.0,0.0,0.0,modT-1 trend,0.7000000000000001
26758,526.0,935.0,37.0,746.0,modT-2 trend,0.7000000000000001
26759,611.0,939.0,79.0,815.0,cyberT,0.7000000000000001
26760,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26761,418.0,598.0,0.0,0.0,t-test-1,0.7000000000000001
26762,491.0,823.0,13.0,135.0,t-test-2,0.7000000000000001
26763,421.0,941.0,22.0,427.0,modT-1,0.7000000000000001
26764,465.0,935.0,35.0,649.0,modT-2,0.7000000000000001
26765,354.0,947.0,0.0,0.0,modT-1 trend,0.7000000000000001
26766,445.0,935.0,34.0,732.0,modT-2 trend,0.7000000000000001
26767,501.0,945.0,75.0,831.0,cyberT,0.7000000000000001
26768,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26769,469.0,594.0,0.0,0.0,t-test-1,0.7000000000000001
26770,515.0,810.0,0.0,26.0,t-test-2,0.7000000000000001
26771,446.0,937.0,13.0,349.0,modT-1,0.7000000000000001
26772,498.0,929.0,33.0,602.0,modT-2,0.7000000000000001
26773,315.0,939.0,0.0,0.0,modT-1 trend,0.7000000000000001
26774,489.0,932.0,44.0,717.0,modT-2 trend,0.7000000000000001
26775,553.0,938.0,90.0,819.0,cyberT,0.7000000000000001
26776,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26777,462.0,615.0,0.0,0.0,t-test-1,0.7000000000000001
26778,534.0,823.0,9.0,111.0,t-test-2,0.7000000000000001
26779,417.0,921.0,0.0,0.0,modT-1,0.7000000000000001
26780,477.0,925.0,41.0,657.0,modT-2,0.7000000000000001
26781,313.0,925.0,0.0,0.0,modT-1 trend,0.7000000000000001
26782,458.0,932.0,42.0,749.0,modT-2 trend,0.7000000000000001
26783,535.0,937.0,73.0,829.0,cyberT,0.7000000000000001
26784,2.0,0.0,0.0,0.0,fold change,0.7000000000000001
26785,474.0,596.0,0.0,0.0,t-test-1,0.7000000000000001
26786,499.0,813.0,3.0,52.0,t-test-2,0.7000000000000001
26787,455.0,931.0,0.0,0.0,modT-1,0.7000000000000001
26788,483.0,921.0,36.0,637.0,modT-2,0.7000000000000001
26789,352.0,933.0,0.0,0.0,modT-1 trend,0.7000000000000001
26790,500.0,929.0,49.0,736.0,modT-2 trend,0.7000000000000001
26791,568.0,940.0,95.0,803.0,cyberT,0.7000000000000001
26792,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26793,437.0,609.0,0.0,0.0,t-test-1,0.7000000000000001
26794,480.0,843.0,3.0,37.0,t-test-2,0.7000000000000001
26795,427.0,936.0,33.0,393.0,modT-1,0.7000000000000001
26796,463.0,927.0,38.0,626.0,modT-2,0.7000000000000001
26797,385.0,938.0,0.0,0.0,modT-1 trend,0.7000000000000001
26798,466.0,925.0,37.0,751.0,modT-2 trend,0.7000000000000001
26799,531.0,940.0,69.0,824.0,cyberT,0.7000000000000001
26800,2.0,0.0,0.0,0.0,fold change,0.7000000000000001
26801,428.0,592.0,0.0,0.0,t-test-1,0.7000000000000001
26802,465.0,813.0,0.0,9.0,t-test-2,0.7000000000000001
26803,426.0,935.0,1.0,0.0,modT-1,0.7000000000000001
26804,449.0,933.0,35.0,631.0,modT-2,0.7000000000000001
26805,328.0,935.0,0.0,0.0,modT-1 trend,0.7000000000000001
26806,454.0,931.0,30.0,734.0,modT-2 trend,0.7000000000000001
26807,528.0,942.0,75.0,812.0,cyberT,0.7000000000000001
26808,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26809,423.0,593.0,0.0,0.0,t-test-1,0.7000000000000001
26810,503.0,818.0,1.0,40.0,t-test-2,0.7000000000000001
26811,463.0,933.0,29.0,420.0,modT-1,0.7000000000000001
26812,498.0,932.0,46.0,634.0,modT-2,0.7000000000000001
26813,335.0,933.0,0.0,0.0,modT-1 trend,0.7000000000000001
26814,489.0,932.0,40.0,747.0,modT-2 trend,0.7000000000000001
26815,580.0,943.0,91.0,845.0,cyberT,0.7000000000000001
26816,0.0,1.0,0.0,0.0,fold change,0.7000000000000001
26817,435.0,594.0,0.0,1.0,t-test-1,0.7000000000000001
26818,491.0,836.0,4.0,23.0,t-test-2,0.7000000000000001
26819,427.0,949.0,13.0,315.0,modT-1,0.7000000000000001
26820,463.0,942.0,30.0,646.0,modT-2,0.7000000000000001
26821,286.0,948.0,0.0,0.0,modT-1 trend,0.7000000000000001
26822,443.0,942.0,33.0,747.0,modT-2 trend,0.7000000000000001
26823,515.0,953.0,70.0,831.0,cyberT,0.7000000000000001
26824,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26825,439.0,585.0,0.0,0.0,t-test-1,0.7000000000000001
26826,485.0,815.0,6.0,96.0,t-test-2,0.7000000000000001
26827,449.0,921.0,19.0,403.0,modT-1,0.7000000000000001
26828,477.0,923.0,37.0,644.0,modT-2,0.7000000000000001
26829,366.0,931.0,0.0,0.0,modT-1 trend,0.7000000000000001
26830,468.0,920.0,25.0,728.0,modT-2 trend,0.7000000000000001
26831,539.0,934.0,65.0,817.0,cyberT,0.7000000000000001
26832,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26833,460.0,603.0,0.0,0.0,t-test-1,0.7000000000000001
26834,492.0,835.0,0.0,87.0,t-test-2,0.7000000000000001
26835,416.0,926.0,23.0,369.0,modT-1,0.7000000000000001
26836,486.0,926.0,31.0,639.0,modT-2,0.7000000000000001
26837,317.0,928.0,0.0,0.0,modT-1 trend,0.7000000000000001
26838,486.0,932.0,26.0,738.0,modT-2 trend,0.7000000000000001
26839,538.0,939.0,76.0,818.0,cyberT,0.7000000000000001
26840,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26841,465.0,574.0,0.0,0.0,t-test-1,0.7000000000000001
26842,497.0,807.0,1.0,36.0,t-test-2,0.7000000000000001
26843,471.0,924.0,37.0,473.0,modT-1,0.7000000000000001
26844,504.0,920.0,40.0,637.0,modT-2,0.7000000000000001
26845,369.0,924.0,0.0,0.0,modT-1 trend,0.7000000000000001
26846,511.0,922.0,49.0,726.0,modT-2 trend,0.7000000000000001
26847,595.0,935.0,90.0,821.0,cyberT,0.7000000000000001
26848,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26849,473.0,584.0,0.0,0.0,t-test-1,0.7000000000000001
26850,482.0,820.0,0.0,31.0,t-test-2,0.7000000000000001
26851,426.0,928.0,26.0,407.0,modT-1,0.7000000000000001
26852,452.0,920.0,28.0,639.0,modT-2,0.7000000000000001
26853,345.0,930.0,0.0,0.0,modT-1 trend,0.7000000000000001
26854,467.0,927.0,30.0,734.0,modT-2 trend,0.7000000000000001
26855,546.0,937.0,69.0,822.0,cyberT,0.7000000000000001
26856,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26857,455.0,611.0,0.0,0.0,t-test-1,0.7000000000000001
26858,482.0,832.0,7.0,46.0,t-test-2,0.7000000000000001
26859,450.0,932.0,18.0,286.0,modT-1,0.7000000000000001
26860,496.0,937.0,37.0,620.0,modT-2,0.7000000000000001
26861,382.0,932.0,0.0,0.0,modT-1 trend,0.7000000000000001
26862,482.0,942.0,49.0,717.0,modT-2 trend,0.7000000000000001
26863,553.0,953.0,88.0,830.0,cyberT,0.7000000000000001
26864,2.0,0.0,0.0,0.0,fold change,0.7000000000000001
26865,434.0,606.0,0.0,0.0,t-test-1,0.7000000000000001
26866,475.0,807.0,1.0,46.0,t-test-2,0.7000000000000001
26867,437.0,921.0,21.0,444.0,modT-1,0.7000000000000001
26868,451.0,915.0,28.0,631.0,modT-2,0.7000000000000001
26869,325.0,926.0,8.0,357.0,modT-1 trend,0.7000000000000001
26870,454.0,925.0,29.0,711.0,modT-2 trend,0.7000000000000001
26871,546.0,941.0,76.0,811.0,cyberT,0.7000000000000001
26872,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26873,478.0,605.0,0.0,0.0,t-test-1,0.7000000000000001
26874,532.0,819.0,3.0,35.0,t-test-2,0.7000000000000001
26875,475.0,929.0,17.0,370.0,modT-1,0.7000000000000001
26876,482.0,927.0,33.0,633.0,modT-2,0.7000000000000001
26877,404.0,930.0,0.0,0.0,modT-1 trend,0.7000000000000001
26878,490.0,928.0,43.0,756.0,modT-2 trend,0.7000000000000001
26879,578.0,943.0,83.0,847.0,cyberT,0.7000000000000001
26880,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26881,465.0,624.0,1.0,0.0,t-test-1,0.7000000000000001
26882,447.0,824.0,10.0,99.0,t-test-2,0.7000000000000001
26883,412.0,944.0,16.0,290.0,modT-1,0.7000000000000001
26884,469.0,938.0,35.0,640.0,modT-2,0.7000000000000001
26885,337.0,946.0,0.0,0.0,modT-1 trend,0.7000000000000001
26886,459.0,938.0,28.0,737.0,modT-2 trend,0.7000000000000001
26887,543.0,946.0,67.0,844.0,cyberT,0.7000000000000001
26888,1.0,0.0,0.0,0.0,fold change,0.7000000000000001
26889,461.0,591.0,0.0,0.0,t-test-1,0.7000000000000001
26890,445.0,833.0,2.0,47.0,t-test-2,0.7000000000000001
26891,402.0,932.0,0.0,0.0,modT-1,0.7000000000000001
26892,436.0,937.0,24.0,625.0,modT-2,0.7000000000000001
26893,303.0,932.0,0.0,0.0,modT-1 trend,0.7000000000000001
26894,441.0,936.0,30.0,743.0,modT-2 trend,0.7000000000000001
26895,516.0,950.0,69.0,827.0,cyberT,0.7000000000000001
26896,0.0,1.0,0.0,0.0,fold change,0.7000000000000001
26897,467.0,594.0,0.0,0.0,t-test-1,0.7000000000000001
26898,493.0,833.0,7.0,52.0,t-test-2,0.7000000000000001
