,AUROC,AUPRC,pAUROC,labels,setting
0,0.951240599155,0.723405182362,0.579534113407,fold change,100000_10000
1,0.877129197121,0.40721347928,0.213708043098,t-test-1,100000_10000
2,0.912646114826,0.582831084728,0.393219441175,t-test-2,100000_10000
3,0.950629234314,0.755316674709,0.612168848515,modT-1,100000_10000
4,0.949430167675,0.76597905159,0.622742295265,modT-2,100000_10000
5,0.955563247204,0.808021306992,0.690316796303,modT-1 trend,100000_10000
6,0.949428856373,0.765966892242,0.622736871243,modT-2 trend,100000_10000
7,0.951553940773,0.761854588985,0.619403064251,cyberT,100000_10000
8,0.951651573181,0.743793964386,0.599764227867,fold change,100000_10000
9,0.87818133831,0.412918895483,0.218443915248,t-test-1,100000_10000
10,0.912433922291,0.585410714149,0.397220134735,t-test-2,100000_10000
11,0.950980007648,0.769190907478,0.624595344067,modT-1,100000_10000
12,0.949250876904,0.776944577694,0.63283097744,modT-2,100000_10000
13,0.955780446529,0.818244695663,0.698185920715,modT-1 trend,100000_10000
14,0.949262619019,0.777046322823,0.632938623428,modT-2 trend,100000_10000
15,0.951486945152,0.774225652218,0.631994068623,cyberT,100000_10000
16,0.950559139252,0.729772567749,0.58499866724,fold change,100000_10000
17,0.878826022148,0.413370549679,0.22006522119,t-test-1,100000_10000
18,0.913447022438,0.583154141903,0.396070033312,t-test-2,100000_10000
19,0.950362503529,0.758406341076,0.613424479961,modT-1,100000_10000
20,0.949207425117,0.767040133476,0.621409416199,modT-2,100000_10000
21,0.955244839191,0.810802280903,0.690990149975,modT-1 trend,100000_10000
22,0.94921785593,0.767116963863,0.621510028839,modT-2 trend,100000_10000
23,0.95091098547,0.763144016266,0.618514657021,cyberT,100000_10000
24,0.951256752014,0.878185391426,0.598231315613,fold change,100000_25000
25,0.879472613335,0.670799553394,0.2242590487,t-test-1,100000_25000
26,0.912771880627,0.785796582699,0.400453865528,t-test-2,100000_25000
27,0.95089662075,0.887681722641,0.625640571117,modT-1,100000_25000
28,0.949258089066,0.890143871307,0.634675621986,modT-2,100000_25000
29,0.956307113171,0.910310506821,0.699967443943,modT-1 trend,100000_25000
30,0.949279308319,0.890211760998,0.634822785854,modT-2 trend,100000_25000
31,0.951338708401,0.891048491001,0.633315682411,cyberT,100000_25000
32,0.950874984264,0.875485897064,0.592218637466,fold change,100000_25000
33,0.87726444006,0.662144064903,0.213848739862,t-test-1,100000_25000
34,0.912094116211,0.781865715981,0.394158363342,t-test-2,100000_25000
35,0.95055180788,0.886162936687,0.620988786221,modT-1,100000_25000
36,0.948856115341,0.888474822044,0.630114853382,modT-2,100000_25000
37,0.95604288578,0.908325314522,0.69630587101,modT-1 trend,100000_25000
38,0.948858678341,0.888478934765,0.630144119263,modT-2 trend,100000_25000
39,0.950895488262,0.889214456081,0.628140091896,cyberT,100000_25000
40,0.950969338417,0.874647915363,0.594415068626,fold change,100000_25000
41,0.878700852394,0.669372022152,0.222143113613,t-test-1,100000_25000
42,0.9125841856,0.784511327744,0.399181991816,t-test-2,100000_25000
43,0.950943112373,0.88598459959,0.625086903572,modT-1,100000_25000
44,0.949204325676,0.887698531151,0.63211274147,modT-2,100000_25000
45,0.95648419857,0.908932089806,0.698943436146,modT-1 trend,100000_25000
46,0.949226558208,0.887763023376,0.632287323475,modT-2 trend,100000_25000
47,0.95127761364,0.888103365898,0.630336284637,cyberT,100000_25000
48,0.951541662216,0.53542214632,0.584777057171,fold change,100000_4000
49,0.87589854002,0.20925334096,0.208911299706,t-test-1,100000_4000
50,0.911201357841,0.361127018929,0.390133082867,t-test-2,100000_4000
51,0.950914740562,0.584364771843,0.612330853939,modT-1,100000_4000
52,0.949048638344,0.606828093529,0.620860278606,modT-2,100000_4000
53,0.954710245132,0.671408176422,0.676142692566,modT-1 trend,100000_4000
54,0.949075162411,0.607041418552,0.621026575565,modT-2 trend,100000_4000
