FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
478.0,974.0,32.0,880.0,modT,0.8
474.0,576.0,0.0,0.0,t test (1-sample),0.8
479.0,860.0,0.0,0.0,t-test,0.8
485.0,974.0,35.0,884.0,modT (2-sample),0.8
483.0,977.0,28.0,819.0,cyberT,0.8
453.0,979.0,40.0,871.0,modT,0.8
444.0,556.0,0.0,0.0,t test (1-sample),0.8
462.0,852.0,0.0,0.0,t-test,0.8
459.0,979.0,40.0,871.0,modT (2-sample),0.8
454.0,977.0,30.0,805.0,cyberT,0.8
421.0,976.0,35.0,853.0,modT,0.8
455.0,552.0,0.0,0.0,t test (1-sample),0.8
475.0,826.0,0.0,6.0,t-test,0.8
423.0,977.0,36.0,853.0,modT (2-sample),0.8
485.0,969.0,30.0,834.0,cyberT,0.8
471.0,973.0,48.0,885.0,modT,0.8
469.0,584.0,0.0,0.0,t test (1-sample),0.8
446.0,834.0,2.0,15.0,t-test,0.8
450.0,972.0,45.0,874.0,modT (2-sample),0.8
448.0,980.0,30.0,834.0,cyberT,0.8
421.0,982.0,35.0,867.0,modT,0.8
428.0,568.0,0.0,0.0,t test (1-sample),0.8
425.0,853.0,0.0,0.0,t-test,0.8
431.0,982.0,35.0,870.0,modT (2-sample),0.8
436.0,982.0,27.0,813.0,cyberT,0.8
417.0,984.0,42.0,877.0,modT,0.8
408.0,577.0,0.0,0.0,t test (1-sample),0.8
403.0,845.0,0.0,4.0,t-test,0.8
413.0,984.0,42.0,877.0,modT (2-sample),0.8
490.0,985.0,31.0,855.0,cyberT,0.8
433.0,982.0,41.0,887.0,modT,0.8
468.0,587.0,0.0,0.0,t test (1-sample),0.8
497.0,857.0,0.0,0.0,t-test,0.8
443.0,983.0,45.0,902.0,modT (2-sample),0.8
471.0,974.0,25.0,837.0,cyberT,0.8
447.0,982.0,39.0,871.0,modT,0.8
453.0,571.0,0.0,0.0,t test (1-sample),0.8
425.0,854.0,0.0,0.0,t-test,0.8
455.0,982.0,41.0,876.0,modT (2-sample),0.8
456.0,985.0,31.0,851.0,cyberT,0.8
434.0,985.0,41.0,892.0,modT,0.8
428.0,591.0,0.0,0.0,t test (1-sample),0.8
431.0,842.0,0.0,0.0,t-test,0.8
430.0,985.0,37.0,888.0,modT (2-sample),0.8
529.0,983.0,37.0,843.0,cyberT,0.8
488.0,984.0,58.0,881.0,modT,0.8
452.0,565.0,0.0,0.0,t test (1-sample),0.8
476.0,848.0,0.0,3.0,t-test,0.8
489.0,984.0,58.0,881.0,modT (2-sample),0.8
501.0,983.0,43.0,863.0,cyberT,0.8
457.0,986.0,55.0,898.0,modT,0.8
473.0,546.0,0.0,0.0,t test (1-sample),0.8
454.0,841.0,1.0,1.0,t-test,0.8
462.0,988.0,53.0,898.0,modT (2-sample),0.8
509.0,984.0,36.0,848.0,cyberT,0.8
469.0,986.0,36.0,880.0,modT,0.8
479.0,580.0,0.0,0.0,t test (1-sample),0.8
489.0,865.0,2.0,18.0,t-test,0.8
478.0,987.0,42.0,891.0,modT (2-sample),0.8
475.0,974.0,31.0,824.0,cyberT,0.8
474.0,979.0,41.0,875.0,modT,0.8
450.0,546.0,0.0,0.0,t test (1-sample),0.8
461.0,834.0,0.0,0.0,t-test,0.8
462.0,978.0,40.0,873.0,modT (2-sample),0.8
481.0,982.0,28.0,856.0,cyberT,0.8
456.0,983.0,30.0,893.0,modT,0.8
431.0,578.0,0.0,1.0,t test (1-sample),0.8
423.0,855.0,0.0,0.0,t-test,0.8
463.0,983.0,35.0,899.0,modT (2-sample),0.8
429.0,974.0,32.0,817.0,cyberT,0.8
406.0,977.0,44.0,853.0,modT,0.8
449.0,571.0,0.0,0.0,t test (1-sample),0.8
425.0,847.0,0.0,0.0,t-test,0.8
406.0,977.0,44.0,853.0,modT (2-sample),0.8
502.0,980.0,35.0,835.0,cyberT,0.8
494.0,979.0,48.0,885.0,modT,0.8
464.0,556.0,0.0,0.0,t test (1-sample),0.8
472.0,849.0,0.0,10.0,t-test,0.8
481.0,978.0,45.0,875.0,modT (2-sample),0.8
479.0,972.0,33.0,805.0,cyberT,0.8
459.0,971.0,36.0,848.0,modT,0.8
459.0,567.0,0.0,0.0,t test (1-sample),0.8
472.0,837.0,1.0,1.0,t-test,0.8
469.0,971.0,37.0,856.0,modT (2-sample),0.8
475.0,971.0,28.0,850.0,cyberT,0.8
445.0,978.0,37.0,895.0,modT,0.8
436.0,551.0,0.0,0.0,t test (1-sample),0.8
452.0,841.0,0.0,1.0,t-test,0.8
450.0,978.0,39.0,895.0,modT (2-sample),0.8
492.0,979.0,36.0,835.0,cyberT,0.8
471.0,980.0,41.0,882.0,modT,0.8
436.0,544.0,0.0,0.0,t test (1-sample),0.8
472.0,843.0,0.0,0.0,t-test,0.8
467.0,980.0,41.0,880.0,modT (2-sample),0.8
431.0,991.0,21.0,853.0,cyberT,0.8
424.0,991.0,35.0,897.0,modT,0.8
437.0,585.0,1.0,0.0,t test (1-sample),0.8
406.0,849.0,1.0,4.0,t-test,0.8
410.0,991.0,33.0,891.0,modT (2-sample),0.8
478.0,980.0,21.0,841.0,cyberT,0.8
438.0,982.0,27.0,878.0,modT,0.8
469.0,557.0,0.0,0.0,t test (1-sample),0.8
460.0,848.0,0.0,0.0,t-test,0.8
448.0,982.0,31.0,888.0,modT (2-sample),0.8
453.0,977.0,33.0,828.0,cyberT,0.8
423.0,977.0,47.0,889.0,modT,0.8
430.0,525.0,0.0,1.0,t test (1-sample),0.8
449.0,833.0,0.0,0.0,t-test,0.8
421.0,977.0,37.0,879.0,modT (2-sample),0.8
451.0,980.0,30.0,841.0,cyberT,0.8
429.0,977.0,42.0,885.0,modT,0.8
415.0,559.0,0.0,2.0,t test (1-sample),0.8
425.0,855.0,0.0,0.0,t-test,0.8
432.0,977.0,42.0,886.0,modT (2-sample),0.8
496.0,985.0,28.0,829.0,cyberT,0.8
472.0,985.0,37.0,873.0,modT,0.8
473.0,556.0,0.0,0.0,t test (1-sample),0.8
457.0,839.0,0.0,0.0,t-test,0.8
479.0,986.0,38.0,876.0,modT (2-sample),0.8
453.0,979.0,26.0,838.0,cyberT,0.8
415.0,982.0,45.0,879.0,modT,0.8
441.0,579.0,0.0,0.0,t test (1-sample),0.8
455.0,858.0,1.0,2.0,t-test,0.8
416.0,982.0,45.0,881.0,modT (2-sample),0.8
457.0,982.0,31.0,855.0,cyberT,0.8
442.0,985.0,36.0,891.0,modT,0.8
444.0,568.0,0.0,0.0,t test (1-sample),0.8
443.0,866.0,0.0,4.0,t-test,0.8
446.0,986.0,37.0,893.0,modT (2-sample),0.8
496.0,975.0,35.0,827.0,cyberT,0.8
451.0,974.0,32.0,840.0,modT,0.8
481.0,570.0,0.0,0.0,t test (1-sample),0.8
445.0,844.0,0.0,1.0,t-test,0.8
463.0,973.0,41.0,870.0,modT (2-sample),0.8
487.0,978.0,26.0,821.0,cyberT,0.8
474.0,979.0,44.0,860.0,modT,0.8
446.0,564.0,0.0,0.0,t test (1-sample),0.8
456.0,839.0,1.0,21.0,t-test,0.8
461.0,978.0,36.0,852.0,modT (2-sample),0.8
505.0,978.0,22.0,799.0,cyberT,0.8
466.0,981.0,34.0,855.0,modT,0.8
439.0,583.0,0.0,0.0,t test (1-sample),0.8
490.0,830.0,0.0,0.0,t-test,0.8
463.0,981.0,33.0,857.0,modT (2-sample),0.8
502.0,978.0,28.0,833.0,cyberT,0.8
495.0,983.0,44.0,890.0,modT,0.8
436.0,552.0,0.0,0.0,t test (1-sample),0.8
461.0,827.0,1.0,3.0,t-test,0.8
484.0,983.0,43.0,883.0,modT (2-sample),0.8
498.0,984.0,26.0,815.0,cyberT,0.8
487.0,984.0,39.0,865.0,modT,0.8
441.0,577.0,0.0,0.0,t test (1-sample),0.8
445.0,825.0,0.0,3.0,t-test,0.8
492.0,984.0,39.0,867.0,modT (2-sample),0.8
489.0,974.0,24.0,825.0,cyberT,0.8
435.0,975.0,41.0,872.0,modT,0.8
456.0,593.0,0.0,0.0,t test (1-sample),0.8
473.0,852.0,0.0,1.0,t-test,0.8
437.0,975.0,32.0,861.0,modT (2-sample),0.8
462.0,979.0,25.0,855.0,cyberT,0.8
419.0,981.0,28.0,895.0,modT,0.8
407.0,577.0,0.0,0.0,t test (1-sample),0.8
448.0,852.0,0.0,0.0,t-test,0.8
435.0,982.0,31.0,899.0,modT (2-sample),0.8
482.0,979.0,26.0,832.0,cyberT,0.8
450.0,979.0,34.0,862.0,modT,0.8
453.0,592.0,0.0,0.0,t test (1-sample),0.8
450.0,854.0,0.0,1.0,t-test,0.8
451.0,979.0,38.0,878.0,modT (2-sample),0.8
471.0,983.0,32.0,855.0,cyberT,0.8
438.0,984.0,45.0,899.0,modT,0.8
441.0,589.0,0.0,0.0,t test (1-sample),0.8
459.0,847.0,1.0,6.0,t-test,0.8
437.0,984.0,41.0,893.0,modT (2-sample),0.8
465.0,980.0,30.0,846.0,cyberT,0.8
452.0,984.0,42.0,890.0,modT,0.8
421.0,561.0,0.0,1.0,t test (1-sample),0.8
436.0,838.0,0.0,11.0,t-test,0.8
453.0,983.0,44.0,892.0,modT (2-sample),0.8
444.0,983.0,24.0,847.0,cyberT,0.8
434.0,981.0,41.0,882.0,modT,0.8
442.0,556.0,0.0,0.0,t test (1-sample),0.8
424.0,855.0,0.0,1.0,t-test,0.8
435.0,981.0,40.0,883.0,modT (2-sample),0.8
499.0,974.0,34.0,827.0,cyberT,0.8
443.0,974.0,29.0,846.0,modT,0.8
452.0,574.0,0.0,0.0,t test (1-sample),0.8
469.0,850.0,0.0,0.0,t-test,0.8
463.0,975.0,45.0,871.0,modT (2-sample),0.8
510.0,978.0,35.0,834.0,cyberT,0.8
491.0,975.0,60.0,884.0,modT,0.8
465.0,568.0,0.0,0.0,t test (1-sample),0.8
468.0,845.0,0.0,0.0,t-test,0.8
490.0,975.0,60.0,884.0,modT (2-sample),0.8
498.0,983.0,31.0,825.0,cyberT,0.8
473.0,979.0,38.0,871.0,modT,0.8
458.0,537.0,0.0,0.0,t test (1-sample),0.8
485.0,840.0,0.0,0.0,t-test,0.8
478.0,979.0,39.0,874.0,modT (2-sample),0.8
484.0,998.0,34.0,979.0,cyberT,1.0
444.0,999.0,52.0,980.0,modT,1.0
423.0,723.0,0.0,0.0,t test (1-sample),1.0
461.0,960.0,1.0,45.0,t-test,1.0
451.0,999.0,53.0,982.0,modT (2-sample),1.0
448.0,998.0,42.0,980.0,cyberT,1.0
428.0,999.0,40.0,986.0,modT,1.0
436.0,733.0,0.0,0.0,t test (1-sample),1.0
441.0,959.0,0.0,10.0,t-test,1.0
431.0,999.0,42.0,989.0,modT (2-sample),1.0
494.0,1000.0,36.0,983.0,cyberT,1.0
453.0,999.0,40.0,992.0,modT,1.0
440.0,729.0,0.0,0.0,t test (1-sample),1.0
463.0,949.0,6.0,124.0,t-test,1.0
456.0,999.0,41.0,993.0,modT (2-sample),1.0
481.0,1000.0,26.0,982.0,cyberT,1.0
455.0,999.0,34.0,987.0,modT,1.0
466.0,713.0,0.0,0.0,t test (1-sample),1.0
470.0,957.0,10.0,136.0,t-test,1.0
460.0,999.0,38.0,989.0,modT (2-sample),1.0
468.0,997.0,41.0,972.0,cyberT,1.0
446.0,997.0,46.0,983.0,modT,1.0
446.0,710.0,0.0,0.0,t test (1-sample),1.0
435.0,942.0,2.0,38.0,t-test,1.0
440.0,997.0,50.0,983.0,modT (2-sample),1.0
485.0,1000.0,51.0,982.0,cyberT,1.0
459.0,1000.0,58.0,990.0,modT,1.0
463.0,714.0,0.0,0.0,t test (1-sample),1.0
446.0,972.0,2.0,95.0,t-test,1.0
462.0,1000.0,59.0,991.0,modT (2-sample),1.0
438.0,998.0,34.0,965.0,cyberT,1.0
460.0,999.0,45.0,982.0,modT,1.0
459.0,734.0,0.0,0.0,t test (1-sample),1.0
435.0,946.0,5.0,73.0,t-test,1.0
439.0,999.0,42.0,981.0,modT (2-sample),1.0
494.0,997.0,35.0,982.0,cyberT,1.0
444.0,999.0,28.0,986.0,modT,1.0
473.0,707.0,0.0,0.0,t test (1-sample),1.0
505.0,961.0,1.0,93.0,t-test,1.0
454.0,999.0,31.0,989.0,modT (2-sample),1.0
459.0,1000.0,28.0,966.0,cyberT,1.0
413.0,1000.0,25.0,973.0,modT,1.0
431.0,677.0,0.0,0.0,t test (1-sample),1.0
384.0,942.0,0.0,14.0,t-test,1.0
444.0,1000.0,38.0,984.0,modT (2-sample),1.0
466.0,1000.0,31.0,979.0,cyberT,1.0
437.0,1000.0,39.0,988.0,modT,1.0
438.0,714.0,0.0,0.0,t test (1-sample),1.0
406.0,956.0,0.0,42.0,t-test,1.0
459.0,1000.0,45.0,990.0,modT (2-sample),1.0
479.0,998.0,43.0,973.0,cyberT,1.0
462.0,998.0,53.0,985.0,modT,1.0
428.0,731.0,0.0,0.0,t test (1-sample),1.0
449.0,950.0,7.0,68.0,t-test,1.0
453.0,998.0,47.0,985.0,modT (2-sample),1.0
459.0,999.0,39.0,975.0,cyberT,1.0
432.0,999.0,50.0,981.0,modT,1.0
403.0,740.0,0.0,0.0,t test (1-sample),1.0
432.0,957.0,5.0,141.0,t-test,1.0
439.0,999.0,48.0,981.0,modT (2-sample),1.0
511.0,998.0,40.0,979.0,cyberT,1.0
451.0,998.0,36.0,985.0,modT,1.0
473.0,715.0,0.0,0.0,t test (1-sample),1.0
442.0,954.0,1.0,15.0,t-test,1.0
475.0,998.0,50.0,990.0,modT (2-sample),1.0
476.0,998.0,39.0,977.0,cyberT,1.0
439.0,998.0,43.0,985.0,modT,1.0
400.0,701.0,0.0,0.0,t test (1-sample),1.0
420.0,965.0,4.0,100.0,t-test,1.0
446.0,998.0,43.0,985.0,modT (2-sample),1.0
459.0,999.0,39.0,975.0,cyberT,1.0
442.0,999.0,50.0,988.0,modT,1.0
434.0,702.0,0.0,0.0,t test (1-sample),1.0
420.0,955.0,0.0,18.0,t-test,1.0
445.0,999.0,51.0,988.0,modT (2-sample),1.0
487.0,997.0,40.0,977.0,cyberT,1.0
427.0,997.0,33.0,978.0,modT,1.0
488.0,698.0,0.0,2.0,t test (1-sample),1.0
479.0,946.0,10.0,114.0,t-test,1.0
446.0,998.0,47.0,982.0,modT (2-sample),1.0
507.0,996.0,41.0,971.0,cyberT,1.0
419.0,996.0,24.0,974.0,modT,1.0
495.0,711.0,1.0,2.0,t test (1-sample),1.0
488.0,950.0,3.0,62.0,t-test,1.0
463.0,996.0,52.0,986.0,modT (2-sample),1.0
433.0,1000.0,38.0,973.0,cyberT,1.0
416.0,1000.0,45.0,987.0,modT,1.0
422.0,703.0,0.0,0.0,t test (1-sample),1.0
414.0,953.0,7.0,131.0,t-test,1.0
416.0,1000.0,44.0,985.0,modT (2-sample),1.0
487.0,1000.0,33.0,970.0,cyberT,1.0
476.0,1000.0,38.0,986.0,modT,1.0
422.0,727.0,0.0,0.0,t test (1-sample),1.0
468.0,954.0,1.0,38.0,t-test,1.0
476.0,1000.0,38.0,986.0,modT (2-sample),1.0
452.0,999.0,36.0,978.0,cyberT,1.0
417.0,998.0,43.0,984.0,modT,1.0
473.0,725.0,0.0,0.0,t test (1-sample),1.0
414.0,955.0,5.0,101.0,t-test,1.0
431.0,998.0,44.0,984.0,modT (2-sample),1.0
484.0,998.0,35.0,980.0,cyberT,1.0
474.0,999.0,52.0,988.0,modT,1.0
444.0,695.0,1.0,0.0,t test (1-sample),1.0
451.0,958.0,5.0,65.0,t-test,1.0
469.0,999.0,49.0,988.0,modT (2-sample),1.0
489.0,996.0,36.0,977.0,cyberT,1.0
461.0,999.0,45.0,983.0,modT,1.0
457.0,741.0,0.0,0.0,t test (1-sample),1.0
464.0,950.0,0.0,0.0,t-test,1.0
460.0,999.0,43.0,984.0,modT (2-sample),1.0
512.0,997.0,43.0,968.0,cyberT,1.0
466.0,997.0,36.0,977.0,modT,1.0
447.0,715.0,0.0,0.0,t test (1-sample),1.0
455.0,949.0,6.0,110.0,t-test,1.0
479.0,997.0,43.0,981.0,modT (2-sample),1.0
459.0,998.0,34.0,974.0,cyberT,1.0
434.0,998.0,37.0,978.0,modT,1.0
453.0,712.0,0.0,0.0,t test (1-sample),1.0
424.0,949.0,4.0,64.0,t-test,1.0
443.0,998.0,48.0,981.0,modT (2-sample),1.0
447.0,998.0,28.0,984.0,cyberT,1.0
379.0,999.0,22.0,985.0,modT,1.0
456.0,716.0,0.0,0.0,t test (1-sample),1.0
461.0,960.0,2.0,69.0,t-test,1.0
398.0,999.0,29.0,988.0,modT (2-sample),1.0
454.0,999.0,31.0,984.0,cyberT,1.0
421.0,998.0,46.0,991.0,modT,1.0
438.0,728.0,0.0,0.0,t test (1-sample),1.0
426.0,959.0,0.0,124.0,t-test,1.0
430.0,998.0,50.0,992.0,modT (2-sample),1.0
491.0,1000.0,35.0,972.0,cyberT,1.0
447.0,999.0,50.0,982.0,modT,1.0
430.0,721.0,0.0,0.0,t test (1-sample),1.0
440.0,960.0,4.0,116.0,t-test,1.0
443.0,999.0,49.0,982.0,modT (2-sample),1.0
467.0,1000.0,40.0,983.0,cyberT,1.0
449.0,1000.0,48.0,990.0,modT,1.0
443.0,730.0,0.0,0.0,t test (1-sample),1.0
430.0,960.0,2.0,170.0,t-test,1.0
444.0,1000.0,45.0,990.0,modT (2-sample),1.0
469.0,998.0,30.0,971.0,cyberT,1.0
450.0,998.0,42.0,987.0,modT,1.0
448.0,718.0,0.0,0.0,t test (1-sample),1.0
456.0,946.0,7.0,121.0,t-test,1.0
450.0,998.0,42.0,987.0,modT (2-sample),1.0
500.0,997.0,46.0,972.0,cyberT,1.0
468.0,997.0,62.0,978.0,modT,1.0
455.0,719.0,0.0,0.0,t test (1-sample),1.0
413.0,953.0,9.0,62.0,t-test,1.0
468.0,997.0,62.0,978.0,modT (2-sample),1.0
480.0,997.0,28.0,976.0,cyberT,1.0
477.0,998.0,40.0,987.0,modT,1.0
423.0,708.0,0.0,0.0,t test (1-sample),1.0
446.0,952.0,6.0,159.0,t-test,1.0
468.0,998.0,37.0,987.0,modT (2-sample),1.0
514.0,999.0,42.0,975.0,cyberT,1.0
489.0,999.0,61.0,986.0,modT,1.0
473.0,729.0,0.0,0.0,t test (1-sample),1.0
458.0,935.0,6.0,119.0,t-test,1.0
484.0,999.0,53.0,985.0,modT (2-sample),1.0
473.0,999.0,44.0,976.0,cyberT,1.0
467.0,1000.0,54.0,984.0,modT,1.0
459.0,705.0,0.0,0.0,t test (1-sample),1.0
466.0,949.0,8.0,135.0,t-test,1.0
460.0,1000.0,50.0,983.0,modT (2-sample),1.0
475.0,999.0,39.0,975.0,cyberT,1.0
445.0,999.0,36.0,984.0,modT,1.0
426.0,702.0,1.0,1.0,t test (1-sample),1.0
434.0,955.0,2.0,71.0,t-test,1.0
446.0,999.0,37.0,987.0,modT (2-sample),1.0
438.0,999.0,38.0,978.0,cyberT,1.0
444.0,999.0,50.0,986.0,modT,1.0
436.0,728.0,0.0,0.0,t test (1-sample),1.0
424.0,949.0,4.0,132.0,t-test,1.0
421.0,999.0,46.0,984.0,modT (2-sample),1.0
494.0,995.0,25.0,971.0,cyberT,1.0
434.0,994.0,24.0,975.0,modT,1.0
475.0,720.0,0.0,0.0,t test (1-sample),1.0
459.0,945.0,6.0,96.0,t-test,1.0
448.0,995.0,31.0,977.0,modT (2-sample),1.0
422.0,999.0,32.0,975.0,cyberT,1.0
381.0,999.0,32.0,981.0,modT,1.0
459.0,720.0,0.0,0.0,t test (1-sample),1.0
435.0,947.0,6.0,40.0,t-test,1.0
405.0,999.0,40.0,986.0,modT (2-sample),1.0
484.0,997.0,50.0,977.0,cyberT,1.0
449.0,998.0,58.0,986.0,modT,1.0
466.0,723.0,1.0,1.0,t test (1-sample),1.0
446.0,948.0,3.0,137.0,t-test,1.0
449.0,998.0,58.0,987.0,modT (2-sample),1.0
456.0,1000.0,26.0,969.0,cyberT,1.0
425.0,1000.0,31.0,977.0,modT,1.0
483.0,698.0,0.0,0.0,t test (1-sample),1.0
485.0,947.0,5.0,101.0,t-test,1.0
430.0,1000.0,35.0,982.0,modT (2-sample),1.0
450.0,1000.0,49.0,980.0,cyberT,1.0
454.0,1000.0,61.0,986.0,modT,1.0
449.0,720.0,1.0,0.0,t test (1-sample),1.0
430.0,955.0,7.0,156.0,t-test,1.0
454.0,1000.0,61.0,985.0,modT (2-sample),1.0
488.0,1000.0,40.0,981.0,cyberT,1.0
458.0,1000.0,48.0,992.0,modT,1.0
430.0,727.0,0.0,0.0,t test (1-sample),1.0
462.0,962.0,2.0,45.0,t-test,1.0
464.0,1000.0,48.0,992.0,modT (2-sample),1.0
461.0,999.0,33.0,974.0,cyberT,1.0
466.0,998.0,39.0,983.0,modT,1.0
419.0,716.0,1.0,0.0,t test (1-sample),1.0
424.0,954.0,9.0,142.0,t-test,1.0
461.0,998.0,39.0,983.0,modT (2-sample),1.0
467.0,1000.0,38.0,980.0,cyberT,1.0
442.0,1000.0,43.0,986.0,modT,1.0
443.0,705.0,0.0,0.0,t test (1-sample),1.0
409.0,949.0,0.0,7.0,t-test,1.0
435.0,1000.0,42.0,986.0,modT (2-sample),1.0
464.0,994.0,44.0,985.0,cyberT,1.0
450.0,996.0,42.0,986.0,modT,1.0
485.0,742.0,0.0,0.0,t test (1-sample),1.0
474.0,965.0,7.0,83.0,t-test,1.0
454.0,995.0,54.0,986.0,modT (2-sample),1.0
489.0,998.0,41.0,970.0,cyberT,1.0
456.0,998.0,48.0,981.0,modT,1.0
427.0,708.0,0.0,0.0,t test (1-sample),1.0
447.0,939.0,4.0,61.0,t-test,1.0
456.0,998.0,48.0,981.0,modT (2-sample),1.0
462.0,1000.0,41.0,972.0,cyberT,1.0
428.0,1000.0,42.0,987.0,modT,1.0
453.0,724.0,0.0,1.0,t test (1-sample),1.0
433.0,950.0,4.0,107.0,t-test,1.0
445.0,1000.0,47.0,989.0,modT (2-sample),1.0
434.0,999.0,42.0,977.0,cyberT,1.0
394.0,999.0,41.0,985.0,modT,1.0
446.0,708.0,0.0,1.0,t test (1-sample),1.0
439.0,952.0,5.0,171.0,t-test,1.0
411.0,999.0,43.0,985.0,modT (2-sample),1.0
456.0,1000.0,27.0,981.0,cyberT,1.0
445.0,1000.0,30.0,988.0,modT,1.0
462.0,728.0,0.0,0.0,t test (1-sample),1.0
431.0,954.0,11.0,199.0,t-test,1.0
431.0,1000.0,29.0,988.0,modT (2-sample),1.0
456.0,996.0,33.0,980.0,cyberT,1.0
441.0,997.0,41.0,985.0,modT,1.0
441.0,735.0,0.0,0.0,t test (1-sample),1.0
431.0,959.0,4.0,22.0,t-test,1.0
441.0,997.0,41.0,985.0,modT (2-sample),1.0
463.0,999.0,32.0,977.0,cyberT,1.0
426.0,999.0,37.0,985.0,modT,1.0
463.0,717.0,0.0,0.0,t test (1-sample),1.0
456.0,961.0,1.0,83.0,t-test,1.0
423.0,999.0,39.0,986.0,modT (2-sample),1.0
452.0,998.0,39.0,977.0,cyberT,1.0
449.0,998.0,44.0,984.0,modT,1.0
447.0,738.0,0.0,0.0,t test (1-sample),1.0
457.0,964.0,6.0,132.0,t-test,1.0
442.0,998.0,44.0,984.0,modT (2-sample),1.0
498.0,1000.0,32.0,976.0,cyberT,1.0
478.0,1000.0,39.0,984.0,modT,1.0
448.0,707.0,0.0,0.0,t test (1-sample),1.0
451.0,959.0,8.0,112.0,t-test,1.0
468.0,1000.0,38.0,984.0,modT (2-sample),1.0
495.0,1000.0,38.0,980.0,cyberT,1.0
455.0,1000.0,36.0,982.0,modT,1.0
449.0,717.0,0.0,0.0,t test (1-sample),1.0
447.0,955.0,1.0,70.0,t-test,1.0
474.0,1000.0,53.0,988.0,modT (2-sample),1.0
490.0,1000.0,39.0,985.0,cyberT,1.0
451.0,1000.0,50.0,990.0,modT,1.0
439.0,727.0,0.0,1.0,t test (1-sample),1.0
457.0,956.0,7.0,117.0,t-test,1.0
464.0,1000.0,59.0,993.0,modT (2-sample),1.0
471.0,1000.0,36.0,990.0,cyberT,1.0
436.0,1000.0,47.0,998.0,modT,1.0
471.0,727.0,0.0,0.0,t test (1-sample),1.0
452.0,958.0,2.0,35.0,t-test,1.0
423.0,1000.0,48.0,998.0,modT (2-sample),1.0
494.0,999.0,32.0,981.0,cyberT,1.0
457.0,1000.0,41.0,987.0,modT,1.0
461.0,722.0,0.0,0.0,t test (1-sample),1.0
479.0,953.0,7.0,134.0,t-test,1.0
458.0,1000.0,41.0,987.0,modT (2-sample),1.0
484.0,999.0,49.0,979.0,cyberT,1.0
437.0,999.0,57.0,984.0,modT,1.0
431.0,696.0,0.0,1.0,t test (1-sample),1.0
474.0,949.0,7.0,100.0,t-test,1.0
448.0,999.0,58.0,984.0,modT (2-sample),1.0
475.0,999.0,34.0,969.0,cyberT,1.0
446.0,999.0,35.0,976.0,modT,1.0
439.0,702.0,0.0,0.0,t test (1-sample),1.0
425.0,951.0,5.0,94.0,t-test,1.0
455.0,999.0,38.0,977.0,modT (2-sample),1.0
471.0,999.0,47.0,978.0,cyberT,1.0
448.0,999.0,56.0,985.0,modT,1.0
429.0,729.0,0.0,1.0,t test (1-sample),1.0
434.0,950.0,5.0,141.0,t-test,1.0
449.0,999.0,55.0,985.0,modT (2-sample),1.0
464.0,999.0,32.0,974.0,cyberT,1.0
432.0,999.0,41.0,994.0,modT,1.0
458.0,707.0,0.0,0.0,t test (1-sample),1.0
458.0,955.0,0.0,0.0,t-test,1.0
438.0,999.0,45.0,994.0,modT (2-sample),1.0
485.0,998.0,48.0,981.0,cyberT,1.0
459.0,998.0,53.0,986.0,modT,1.0
470.0,732.0,0.0,0.0,t test (1-sample),1.0
442.0,965.0,5.0,120.0,t-test,1.0
458.0,999.0,54.0,986.0,modT (2-sample),1.0
459.0,997.0,44.0,975.0,cyberT,1.0
434.0,999.0,52.0,987.0,modT,1.0
464.0,720.0,0.0,1.0,t test (1-sample),1.0
452.0,957.0,0.0,0.0,t-test,1.0
428.0,999.0,51.0,987.0,modT (2-sample),1.0
486.0,996.0,34.0,980.0,cyberT,1.0
459.0,996.0,38.0,986.0,modT,1.0
471.0,707.0,0.0,0.0,t test (1-sample),1.0
469.0,954.0,1.0,87.0,t-test,1.0
487.0,996.0,48.0,988.0,modT (2-sample),1.0
475.0,999.0,40.0,975.0,cyberT,1.0
419.0,1000.0,48.0,985.0,modT,1.0
422.0,709.0,0.0,0.0,t test (1-sample),1.0
445.0,938.0,8.0,120.0,t-test,1.0
422.0,1000.0,48.0,985.0,modT (2-sample),1.0
513.0,998.0,42.0,979.0,cyberT,1.0
501.0,999.0,44.0,985.0,modT,1.0
448.0,702.0,0.0,0.0,t test (1-sample),1.0
488.0,947.0,5.0,59.0,t-test,1.0
499.0,999.0,43.0,985.0,modT (2-sample),1.0
486.0,999.0,29.0,980.0,cyberT,1.0
448.0,1000.0,34.0,985.0,modT,1.0
415.0,716.0,0.0,0.0,t test (1-sample),1.0
447.0,962.0,2.0,90.0,t-test,1.0
450.0,1000.0,34.0,985.0,modT (2-sample),1.0
460.0,999.0,37.0,971.0,cyberT,1.0
439.0,999.0,35.0,983.0,modT,1.0
451.0,709.0,0.0,0.0,t test (1-sample),1.0
457.0,952.0,3.0,3.0,t-test,1.0
443.0,999.0,40.0,986.0,modT (2-sample),1.0
430.0,999.0,32.0,979.0,cyberT,1.0
406.0,998.0,38.0,988.0,modT,1.0
401.0,736.0,0.0,0.0,t test (1-sample),1.0
408.0,954.0,3.0,75.0,t-test,1.0
420.0,998.0,41.0,988.0,modT (2-sample),1.0
515.0,1000.0,34.0,967.0,cyberT,1.0
456.0,999.0,36.0,975.0,modT,1.0
474.0,723.0,0.0,0.0,t test (1-sample),1.0
502.0,955.0,5.0,147.0,t-test,1.0
