,FP_raw,TP_raw,FP_adj,TP_adj,labels,setting
193,479.0,62.0,0.0,0.0,t-test-1,0.1
194,521.0,85.0,0.0,0.0,t-test-2,0.1
195,500.0,68.0,0.0,0.0,modT-1,0.1
196,494.0,73.0,0.0,0.0,modT-2,0.1
197,269.0,33.0,0.0,0.0,modT-1 trend,0.1
198,497.0,73.0,0.0,0.0,modT-2 trend,0.1
199,577.0,82.0,0.0,0.0,RegT,0.1
200,0.0,1.0,0.0,0.0,fold change,0.1
201,461.0,71.0,0.0,0.0,t-test-1,0.1
202,508.0,87.0,0.0,0.0,t-test-2,0.1
203,411.0,74.0,0.0,0.0,modT-1,0.1
204,432.0,83.0,0.0,0.0,modT-2,0.1
205,168.0,42.0,0.0,0.0,modT-1 trend,0.1
206,432.0,84.0,0.0,0.0,modT-2 trend,0.1
207,515.0,84.0,3.0,1.0,RegT,0.1
208,1.0,0.0,0.0,0.0,fold change,0.1
209,452.0,70.0,0.0,0.0,t-test-1,0.1
210,497.0,71.0,0.0,0.0,t-test-2,0.1
211,481.0,64.0,0.0,0.0,modT-1,0.1
212,482.0,68.0,0.0,0.0,modT-2,0.1
213,266.0,37.0,0.0,0.0,modT-1 trend,0.1
214,486.0,69.0,0.0,0.0,modT-2 trend,0.1
215,576.0,72.0,1.0,0.0,RegT,0.1
216,0.0,1.0,0.0,0.0,fold change,0.1
217,418.0,51.0,0.0,0.0,t-test-1,0.1
218,491.0,66.0,0.0,0.0,t-test-2,0.1
219,426.0,71.0,2.0,1.0,modT-1,0.1
220,456.0,74.0,0.0,0.0,modT-2,0.1
221,226.0,42.0,0.0,0.0,modT-1 trend,0.1
222,456.0,74.0,0.0,0.0,modT-2 trend,0.1
223,541.0,88.0,5.0,3.0,RegT,0.1
224,1.0,0.0,0.0,0.0,fold change,0.1
225,456.0,68.0,0.0,0.0,t-test-1,0.1
226,488.0,70.0,0.0,0.0,t-test-2,0.1
227,433.0,76.0,0.0,0.0,modT-1,0.1
228,466.0,78.0,1.0,0.0,modT-2,0.1
229,178.0,42.0,0.0,0.0,modT-1 trend,0.1
230,467.0,78.0,1.0,0.0,modT-2 trend,0.1
231,531.0,89.0,5.0,1.0,RegT,0.1
232,1.0,0.0,0.0,0.0,fold change,0.1
233,420.0,65.0,0.0,0.0,t-test-1,0.1
234,532.0,85.0,0.0,0.0,t-test-2,0.1
235,470.0,85.0,0.0,0.0,modT-1,0.1
236,492.0,87.0,0.0,0.0,modT-2,0.1
237,220.0,52.0,0.0,0.0,modT-1 trend,0.1
238,491.0,87.0,0.0,0.0,modT-2 trend,0.1
239,559.0,102.0,2.0,0.0,RegT,0.1
240,1.0,0.0,0.0,0.0,fold change,0.1
241,478.0,68.0,0.0,0.0,t-test-1,0.1
242,548.0,92.0,0.0,0.0,t-test-2,0.1
243,482.0,79.0,1.0,0.0,modT-1,0.1
244,498.0,91.0,0.0,0.0,modT-2,0.1
