,AUROC,AUPRC,pAUROC,labels,setting
1413,0.976350665092,0.837840020657,0.658408880234,ttest_bymes,1.10956947207
1414,0.0499848872423,0.999863266945,0.999697804451,cyberT_prior_pval_bypep,1.10956947207
1415,0.950553357601,0.614016115665,0.365973323584,ttest_bypep,1.10956947207
1416,0.999646902084,0.997953176498,0.996044456959,cyberT_PVal,1.10956947207
1417,0.999634683132,0.997780680656,0.995022237301,modT_PVal,1.10956947207
1418,0.998417317867,0.991984963417,0.983795583248,ttest_PVal,1.10956947207
1419,0.049976889044,0.999787569046,0.99953776598,fold_change,1.10956947207
1420,0.049278665334,0.993731498718,0.985573351383,cyberT_prior_pval,1.10956947207
1421,0.975340008736,0.829388022423,0.652551114559,ttest_bymes,1.10956947207
1422,0.0498826652765,0.998820662498,0.997653305531,cyberT_prior_pval_bypep,1.10956947207
1423,0.951802909374,0.615939974785,0.368542224169,ttest_bypep,1.10956947207
1424,0.0499533340335,0.999626934528,0.999066650867,cyberT_PVal,1.10956947207
1425,0.0499017760158,0.99923479557,0.998035550117,modT_PVal,1.10956947207
1426,0.999139785767,0.993717968464,0.984657764435,ttest_PVal,1.10956947207
1427,0.0499626658857,0.999638974667,0.999253332615,fold_change,1.10956947207
1428,0.0493684448302,0.99405258894,0.987368881702,cyberT_prior_pval,1.10956947207
1429,0.977002024651,0.841645419598,0.671404421329,ttest_bymes,1.10956947207
1430,0.0498595573008,0.998431384563,0.997191131115,cyberT_prior_pval_bypep,1.10956947207
1431,0.952837765217,0.631575345993,0.388622224331,ttest_bypep,1.10956947207
1432,0.999796867371,0.998713076115,0.997422218323,cyberT_PVal,1.10956947207
1433,0.999790012836,0.998611032963,0.996426641941,modT_PVal,1.10956947207
1434,0.999136865139,0.994741678238,0.9885866642,ttest_PVal,1.10956947207
1435,0.049988001585,0.999891400337,0.999759972095,fold_change,1.10956947207
1436,0.0497466661036,0.99773722887,0.994933307171,cyberT_prior_pval,1.10956947207
1437,0.97706246376,0.837451219559,0.659484446049,ttest_bymes,1.10956947207
1438,0.0499479994178,0.999488830566,0.998960018158,cyberT_prior_pval_bypep,1.10956947207
1439,0.951675355434,0.601159572601,0.356826663017,ttest_bypep,1.10956947207
1440,0.0499946661294,0.99995213747,0.999893307686,cyberT_PVal,1.10956947207
1441,0.0499697774649,0.999738097191,0.999395549297,modT_PVal,1.10956947207
1442,0.0495813339949,0.996421933174,0.991626679897,ttest_PVal,1.10956947207
1443,0.0499982237816,0.99998408556,0.999964416027,fold_change,1.10956947207
1444,0.0496453344822,0.996909797192,0.992906689644,cyberT_prior_pval,1.10956947207
1445,0.978355526924,0.851385593414,0.692933320999,ttest_bymes,1.10956947207
1446,0.0499853342772,0.999866783619,0.999706685543,cyberT_prior_pval_bypep,1.10956947207
1447,0.956007778645,0.657002449036,0.409644454718,ttest_bypep,1.10956947207
1448,0.0499524436891,0.999609649181,0.999048888683,cyberT_PVal,1.10956947207
1449,0.999870419502,0.999120473862,0.99747556448,modT_PVal,1.10956947207
1450,0.999325335026,0.994837641716,0.987235546112,ttest_PVal,1.10956947207
1451,0.0499924458563,0.999930977821,0.999848902225,fold_change,1.10956947207
1452,0.0495395548642,0.995953023434,0.990791082382,cyberT_prior_pval,1.10956947207
1453,0.975143134594,0.827627241611,0.637004435062,ttest_bymes,1.10956947207
1454,0.0499573349953,0.999604165554,0.999146640301,cyberT_prior_pval_bypep,1.10956947207
1455,0.951302468777,0.632389366627,0.379742234945,ttest_bypep,1.10956947207
1456,0.0499951094389,0.999956905842,0.999902248383,cyberT_PVal,1.10956947207
1457,0.0499360002577,0.999490737915,0.998719990253,modT_PVal,1.10956947207
1458,0.999204456806,0.993492841721,0.984435558319,ttest_PVal,1.10956947207
1459,0.0500000007451,1.0,1.0,fold_change,1.10956947207
1460,0.0497560016811,0.997832417488,0.995119988918,cyberT_prior_pval,1.10956947207
1461,0.977770447731,0.828824818134,0.652239978313,ttest_bymes,1.10956947207
1462,0.0499977767467,0.999980092049,0.999955534935,cyberT_prior_pval_bypep,1.10956947207
1463,0.954820454121,0.617286026478,0.36393776536,ttest_bypep,1.10956947207
1464,0.0499773323536,0.999799191952,0.999546647072,cyberT_PVal,1.10956947207
1465,0.0499244444072,0.999359071255,0.998488903046,modT_PVal,1.10956947207
1466,0.999187111855,0.993173003197,0.983893334866,ttest_PVal,1.10956947207
1467,0.0499866679311,0.999877810478,0.999733328819,fold_change,1.10956947207
1468,0.0497142225504,0.9970921278,0.994284451008,cyberT_prior_pval,1.10956947207
1469,0.979508459568,0.851844608784,0.683475553989,ttest_bymes,1.10956947207
1470,0.049930665642,0.999277591705,0.998613357544,cyberT_prior_pval_bypep,1.10956947207
1471,0.956979334354,0.653464436531,0.402666658163,ttest_bypep,1.10956947207
1472,0.999799132347,0.998723685741,0.99747556448,cyberT_PVal,1.10956947207
1473,0.999691784382,0.998216211796,0.996462225914,modT_PVal,1.10956947207
1474,0.998881340027,0.994234740734,0.988008916378,ttest_PVal,1.10956947207
1475,0.0499959997833,0.999964594841,0.999920010567,fold_change,1.10956947207
1476,0.0497697778046,0.997998893261,0.995395541191,cyberT_prior_pval,1.10956947207
1477,0.978986024857,0.851046741009,0.681324422359,ttest_bymes,1.10956947207
1478,0.0499946661294,0.999952495098,0.999893307686,cyberT_prior_pval_bypep,1.10956947207
1479,0.955403089523,0.631230413914,0.400835543871,ttest_bypep,1.10956947207
1480,0.999675989151,0.998534202576,0.997884452343,cyberT_PVal,1.10956947207
1481,0.99966776371,0.998447179794,0.997671127319,modT_PVal,1.10956947207
1482,0.998677134514,0.994375526905,0.987377762794,ttest_PVal,1.10956947207
1483,0.0499693341553,0.99970805645,0.999386668205,fold_change,1.10956947207
1484,0.0495186671615,0.995941519737,0.990373313427,cyberT_prior_pval,1.10956947207
1485,0.976709783077,0.845166563988,0.672257781029,ttest_bymes,1.10956947207
1486,0.049964889884,0.999681890011,0.99929779768,cyberT_prior_pval_bypep,1.10956947207
1487,0.953643798828,0.641176223755,0.401173323393,ttest_bypep,1.10956947207
1488,0.0499755553901,0.999784052372,0.999511122704,cyberT_PVal,1.10956947207
1489,0.0499382205307,0.999439060688,0.998764455318,modT_PVal,1.10956947207
1490,0.99929869175,0.994513988495,0.986275553703,ttest_PVal,1.10956947207
