"X","AUROC","AUPRC","pAUROC","labels","setting"
0,0.996160209179,0.911211431026,0.93969142437,"Uniform, all: ModT",-0.8
1,0.995335161686,0.898147046566,0.929391086102,"Uniform, all: CyberT",-0.8
2,0.99646627903,0.917064368725,0.943860292435,"Uniform, all: fold_change",-0.8
3,0.996691823006,0.852979004383,0.935681402683,"Normal: ModT",-0.8
4,0.996225297451,0.831249475479,0.928296029568,"Normal: CyberT",-0.8
5,0.996939778328,0.865436673164,0.940720379353,"Normal: fold_change",-0.8
6,0.0469830334187,0.738210380077,0.939660608768,"Normal, all: ModT",-0.8
7,0.0466996692121,0.736008644104,0.933993399143,"Normal, all: CyberT",-0.8
8,0.0474872477353,0.74834394455,0.949744999409,"Normal, all: fold_change",-0.8
9,0.995038092136,0.907219946384,0.932687819004,"Uniform, all: ModT",-0.8
10,0.994511604309,0.897068321705,0.925328612328,"Uniform, all: CyberT",-0.8
11,0.995081961155,0.910107016563,0.934790194035,"Uniform, all: fold_change",-0.8
12,0.996286511421,0.89996689558,0.958304822445,"Normal: ModT",-0.8
13,0.996221423149,0.882049620152,0.954124927521,"Normal: CyberT",-0.8
14,0.996555924416,0.907635509968,0.961914122105,"Normal: fold_change",-0.8
15,0.0477476902306,0.754928290844,0.954953849316,"Normal, all: ModT",-0.8
16,0.0480435527861,0.752119779587,0.960871100426,"Normal, all: CyberT",-0.8
17,0.0484998486936,0.767836034298,0.969996988773,"Normal, all: fold_change",-0.8
18,0.995102465153,0.907036364079,0.943491816521,"Uniform, all: ModT",-0.8
19,0.994996845722,0.901164770126,0.941504180431,"Uniform, all: CyberT",-0.8
20,0.995298802853,0.909198343754,0.945728123188,"Uniform, all: fold_change",-0.8
21,0.996333956718,0.856266796589,0.932956755161,"Normal: ModT",-0.8
22,0.99580425024,0.854424834251,0.926540076733,"Normal: CyberT",-0.8
23,0.996175587177,0.859408080578,0.932283639908,"Normal: fold_change",-0.8
24,0.0492915958166,0.831374406815,0.985831916332,"Normal, all: ModT",-0.8
25,0.997151911259,0.824923157692,0.950999259949,"Normal, all: CyberT",-0.8
26,0.0492874272168,0.840155005455,0.985748589039,"Normal, all: fold_change",-0.8
27,0.994465410709,0.899624347687,0.93207269907,"Uniform, all: ModT",-0.8
28,0.994333326817,0.889851212502,0.928272902966,"Uniform, all: CyberT",-0.8
29,0.994418203831,0.900244891644,0.930366933346,"Uniform, all: fold_change",-0.8
30,0.996914923191,0.86933195591,0.938532948494,"Normal: ModT",-0.8
31,0.996388435364,0.854317188263,0.928833901882,"Normal: CyberT",-0.8
32,0.99684214592,0.870998203754,0.937180280685,"Normal: fold_change",-0.8
33,0.0494416095316,0.804316103458,0.988832235336,"Normal, all: ModT",-0.8
34,0.0492895133793,0.817088663578,0.985790252686,"Normal, all: CyberT",-0.8
35,0.0495332852006,0.786878049374,0.990665733814,"Normal, all: fold_change",-0.8
36,0.996390104294,0.901212096214,0.938716828823,"Uniform, all: ModT",-0.8
37,0.99595862627,0.889013767242,0.930885314941,"Uniform, all: CyberT",-0.8
38,0.996289968491,0.901555836201,0.938497662544,"Uniform, all: fold_change",-0.8
39,0.994500100613,0.862254321575,0.936477005482,"Normal: ModT",-0.8
40,0.994178414345,0.846556425095,0.932290673256,"Normal: CyberT",-0.8
41,0.994678676128,0.874658703804,0.940996646881,"Normal: fold_change",-0.8
42,0.991830527782,0.428923308849,0.847530603409,"Normal, all: ModT",-0.8
43,0.989870965481,0.417789071798,0.821990549564,"Normal, all: CyberT",-0.8
44,0.991346120834,0.455440372229,0.840363204479,"Normal, all: fold_change",-0.8
45,0.993396043777,0.902683496475,0.92978644371,"Uniform, all: ModT",-0.8
46,0.993162453175,0.892281770706,0.923969507217,"Uniform, all: CyberT",-0.8
47,0.993432700634,0.903579771519,0.931563913822,"Uniform, all: fold_change",-0.8
48,0.996445953846,0.882888197899,0.948701918125,"Normal: ModT",-0.8
49,0.995935201645,0.868536114693,0.940875470638,"Normal: CyberT",-0.8
50,0.996404290199,0.894180417061,0.951445758343,"Normal: fold_change",-0.8
51,0.046801764518,0.609480142593,0.936035275459,"Normal, all: ModT",-0.8
52,0.0461558662355,0.569414496422,0.923117339611,"Normal, all: CyberT",-0.8
53,0.0464433953166,0.61356306076,0.92886787653,"Normal, all: fold_change",-0.8
54,0.99579834938,0.899952530861,0.938000440598,"Uniform, all: ModT",-0.8
55,0.99582529068,0.894163608551,0.937343657017,"Uniform, all: CyberT",-0.8
56,0.996523797512,0.908371806145,0.94095313549,"Uniform, all: fold_change",-0.8
57,0.995724737644,0.848958671093,0.92809087038,"Normal: ModT",-0.8
58,0.995105445385,0.8313113451,0.91916757822,"Normal: CyberT",-0.8
59,0.995639503002,0.853301525116,0.929302573204,"Normal: fold_change",-0.8
60,0.0492478422821,0.731367170811,0.984956800938,"Normal, all: ModT",-0.8
61,0.0483394190669,0.638468146324,0.966788351536,"Normal, all: CyberT",-0.8
62,0.0492728427052,0.723999142647,0.985456883907,"Normal, all: fold_change",-0.8
63,0.996204912663,0.894968152046,0.933710515499,"Uniform, all: ModT",-0.8
64,0.995974242687,0.884584069252,0.931121766567,"Uniform, all: CyberT",-0.8
65,0.996428310871,0.903837263584,0.939341545105,"Uniform, all: fold_change",-0.8
66,0.995662271976,0.825084030628,0.925968885422,"Normal: ModT",-0.8
67,0.995460927486,0.810520648956,0.921872973442,"Normal: CyberT",-0.8
68,0.995953440666,0.83545601368,0.929905176163,"Normal: fold_change",-0.8
69,0.984097480774,0.742489278316,0.944581985474,"Normal, all: ModT",-0.8
70,0.984105825424,0.749601125717,0.943248510361,"Normal, all: CyberT",-0.8
71,0.984496474266,0.763732731342,0.942540109158,"Normal, all: fold_change",-0.8
72,0.994544804096,0.907404661179,0.937599956989,"Uniform, all: ModT",-0.8
73,0.994072377682,0.900228857994,0.932907581329,"Uniform, all: CyberT",-0.8
74,0.99452227354,0.908112704754,0.936516404152,"Uniform, all: fold_change",-0.8
75,0.996715068817,0.858814716339,0.940860748291,"Normal: ModT",-0.8
76,0.996709764004,0.846347212791,0.941848695278,"Normal: CyberT",-0.8
77,0.996562004089,0.862719595432,0.939451634884,"Normal: fold_change",-0.8
78,0.0496687181294,0.832381367683,0.993374347687,"Normal, all: ModT",-0.8
79,0.0496708005667,0.84597581625,0.993416011333,"Normal, all: CyberT",-0.8
80,0.0497853942215,0.892633676529,0.995707929134,"Normal, all: fold_change",-0.8
81,0.996416568756,0.919855833054,0.951266288757,"Uniform, all: ModT",-0.8
82,0.996021509171,0.915479660034,0.947005808353,"Uniform, all: CyberT",-0.8
83,0.996662437916,0.924761354923,0.956015646458,"Uniform, all: fold_change",-0.8
84,0.997521698475,0.889777362347,0.954163372517,"Normal: ModT",-0.8
85,0.997353613377,0.88809221983,0.952638208866,"Normal: CyberT",-0.8
86,0.997967779636,0.90238571167,0.959990203381,"Normal: fold_change",-0.8
87,0.0487915463746,0.754250228405,0.97583091259,"Normal, all: ModT",-0.8
88,0.0486269444227,0.74694699049,0.972538948059,"Normal, all: CyberT",-0.8
89,0.048839468509,0.79041582346,0.976789355278,"Normal, all: fold_change",-0.8
90,0.994764149189,0.902802824974,0.938192009926,"Uniform, all: ModT",-0.8
91,0.994401574135,0.891306936741,0.93549567461,"Uniform, all: CyberT",-0.8
92,0.995014369488,0.910880506039,0.942331373692,"Uniform, all: fold_change",-0.8
93,0.995682895184,0.854443371296,0.925361096859,"Normal: ModT",-0.8
94,0.995386898518,0.851055085659,0.924701452255,"Normal: CyberT",-0.8
95,0.996262609959,0.869207561016,0.93357282877,"Normal: fold_change",-0.8
96,0.0481623150408,0.701067984104,0.96324634552,"Normal, all: ModT",-0.8
97,0.0483331680298,0.672032475471,0.966663360596,"Normal, all: CyberT",-0.8
98,0.0481789857149,0.712989151478,0.963579714298,"Normal, all: fold_change",-0.8
99,0.996001422405,0.887692570686,0.931639552116,"Uniform, all: ModT",-0.8
100,0.995558083057,0.874292433262,0.923649132252,"Uniform, all: CyberT",-0.8
101,0.996184647083,0.893377423286,0.934194266796,"Uniform, all: fold_change",-0.8
102,0.994114637375,0.867853999138,0.939194560051,"Normal: ModT",-0.8
103,0.993818461895,0.855997443199,0.933009326458,"Normal: CyberT",-0.8
104,0.994440972805,0.882312893867,0.944566905499,"Normal: fold_change",-0.8
105,0.0481331460178,0.713126957417,0.962662935257,"Normal, all: ModT",-0.8
106,0.0482623279095,0.684292137623,0.965246498585,"Normal, all: CyberT",-0.8
107,0.0480414703488,0.702044546604,0.960829436779,"Normal, all: fold_change",-0.8
108,0.99590921402,0.907109677792,0.940227746964,"Uniform, all: ModT",-0.8
109,0.995676219463,0.896425008774,0.932958245277,"Uniform, all: CyberT",-0.8
110,0.99578088522,0.911247491837,0.941648960114,"Uniform, all: fold_change",-0.8
111,0.0486005023122,0.913475930691,0.972010016441,"Normal: ModT",-0.8
112,0.998175501823,0.902957975864,0.966112613678,"Normal: CyberT",-0.8
113,0.998789489269,0.921541571617,0.976043105125,"Normal: fold_change",-0.8
114,0.991047143936,0.795461475849,0.941248297691,"Normal, all: ModT",-0.8
115,0.989268839359,0.752167284489,0.924871683121,"Normal, all: CyberT",-0.8
116,0.991021096706,0.776258528233,0.940164864063,"Normal, all: fold_change",-0.8
117,0.996211647987,0.909783363342,0.941478550434,"Uniform, all: ModT",-0.8
118,0.995755910873,0.897811889648,0.933810472488,"Uniform, all: CyberT",-0.8
119,0.996403515339,0.916155397892,0.944023668766,"Uniform, all: fold_change",-0.8
120,0.994590640068,0.85155582428,0.931527137756,"Normal: ModT",-0.8
121,0.994236111641,0.826567471027,0.921006858349,"Normal: CyberT",-0.8
122,0.995130121708,0.862910330296,0.934053003788,"Normal: fold_change",-0.8
123,0.049329098314,0.832150757313,0.986581981182,"Normal, all: ModT",-0.8
124,0.0491186603904,0.78996604681,0.98237323761,"Normal, all: CyberT",-0.8
125,0.0494228601456,0.841444194317,0.988457202911,"Normal, all: fold_change",-0.8
126,0.996006548405,0.915710687637,0.953508317471,"Uniform, all: ModT",-0.8
127,0.995863974094,0.91141051054,0.950817108154,"Uniform, all: CyberT",-0.8
128,0.995987296104,0.915612399578,0.953697383404,"Uniform, all: fold_change",-0.8
129,0.998053371906,0.902684032917,0.96140062809,"Normal: ModT",-0.8
130,0.0480129420757,0.898259043694,0.960258841515,"Normal: CyberT",-0.8
131,0.998115360737,0.905783593655,0.962875127792,"Normal: fold_change",-0.8
132,0.0483623370528,0.650577783585,0.967246711254,"Normal, all: ModT",-0.8
133,0.0477310232818,0.65315079689,0.954620480537,"Normal, all: CyberT",-0.8
134,0.0479789637029,0.681176006794,0.95957928896,"Normal, all: fold_change",-0.8
135,0.994923770428,0.908803522587,0.936064660549,"Uniform, all: ModT",-0.8
136,0.995021522045,0.90590518713,0.934009075165,"Uniform, all: CyberT",-0.8
137,0.994984745979,0.913789510727,0.938522040844,"Uniform, all: fold_change",-0.8
138,0.995055437088,0.860283493996,0.938989400864,"Normal: ModT",-0.8
139,0.994608640671,0.846912503242,0.932424664497,"Normal: CyberT",-0.8
140,0.995407581329,0.870536863804,0.940329313278,"Normal: fold_change",-0.8
141,0.990462720394,0.726003408432,0.878954589367,"Normal, all: ModT",-0.8
142,0.988527059555,0.718958556652,0.889288902283,"Normal, all: CyberT",-0.8
143,0.990610599518,0.757626593113,0.877621114254,"Normal, all: fold_change",-0.8
144,0.993873417377,0.906461596489,0.93110704422,"Uniform, all: ModT",-0.8
145,0.99362039566,0.896966040134,0.927243828773,"Uniform, all: CyberT",-0.8
146,0.994070053101,0.910954117775,0.934908747673,"Uniform, all: fold_change",-0.8
147,0.993089199066,0.826596438885,0.914982497692,"Normal: ModT",-0.8
148,0.991862654686,0.813830971718,0.909167826176,"Normal: CyberT",-0.8
149,0.993743121624,0.833347201347,0.921919107437,"Normal: fold_change",-0.8
150,0.0482102371752,0.732487261295,0.964204728603,"Normal, all: ModT",-0.8
151,0.0472309738398,0.685410737991,0.944619476795,"Normal, all: CyberT",-0.8
152,0.0483706705272,0.732731044292,0.967413425446,"Normal, all: fold_change",-0.8
153,0.995241940022,0.885496497154,0.928966224194,"Uniform, all: ModT",-0.8
154,0.995343446732,0.876980006695,0.926510810852,"Uniform, all: CyberT",-0.8
155,0.995428800583,0.897331357002,0.935478389263,"Uniform, all: fold_change",-0.8
156,0.996207356453,0.878373205662,0.938624620438,"Normal: ModT",-0.8
157,0.996016740799,0.859908461571,0.931219398975,"Normal: CyberT",-0.8
158,0.996356248856,0.886964857578,0.941432595253,"Normal: fold_change",-0.8
159,0.048960313201,0.77209931612,0.979206264019,"Normal, all: ModT",-0.8
160,0.0491040758789,0.75384169817,0.982081532478,"Normal, all: CyberT",-0.8
161,0.0490144863725,0.74807202816,0.980289697647,"Normal, all: fold_change",-0.8
162,0.996001005173,0.903028309345,0.93786585331,"Uniform, all: ModT",-0.8
163,0.995560228825,0.899344861507,0.933540046215,"Uniform, all: CyberT",-0.8
164,0.996095597744,0.915666341782,0.941481769085,"Uniform, all: fold_change",-0.8
165,0.996756076813,0.879372477531,0.946111917496,"Normal: ModT",-0.8
166,0.996216475964,0.863077402115,0.939515113831,"Normal: CyberT",-0.8
167,0.996703028679,0.878870010376,0.943264842033,"Normal: fold_change",-0.8
168,0.0496041253209,0.792304933071,0.992082536221,"Normal, all: ModT",-0.8
169,0.049620795995,0.794510424137,0.992415904999,"Normal, all: CyberT",-0.8
170,0.0496062114835,0.837727308273,0.992124199867,"Normal, all: fold_change",-0.8
171,0.992783308029,0.891751050949,0.925206840038,"Uniform, all: ModT",-0.8
172,0.992212295532,0.88095086813,0.919150948524,"Uniform, all: CyberT",-0.8
173,0.993057250977,0.896539449692,0.927085578442,"Uniform, all: fold_change",-0.8
174,0.995734393597,0.89602047205,0.94864487648,"Normal: ModT",-0.8
175,0.996109068394,0.882916867733,0.946515798569,"Normal: CyberT",-0.8
176,0.996413290501,0.904801547527,0.952228546143,"Normal: fold_change",-0.8
177,0.996376812458,0.738293111324,0.940414845943,"Normal, all: ModT",-0.8
178,0.995445489883,0.659748613834,0.935956120491,"Normal, all: CyberT",-0.8
179,0.99629765749,0.756194293499,0.94033151865,"Normal, all: fold_change",-0.8
180,0.995208919048,0.913546919823,0.939752280712,"Uniform, all: ModT",-0.8
181,0.994778811932,0.899981915951,0.932393729687,"Uniform, all: CyberT",-0.8
182,0.995205461979,0.918096780777,0.941433012486,"Uniform, all: fold_change",-0.8
183,0.993154287338,0.858891546726,0.921701133251,"Normal: ModT",-0.8
184,0.993063747883,0.846201062202,0.917687892914,"Normal: CyberT",-0.8
185,0.994239985943,0.88228738308,0.932560563087,"Normal: fold_change",-0.8
186,0.0483164973557,0.745732486248,0.966329991817,"Normal, all: ModT",-0.8
187,0.0482789948583,0.718507885933,0.965579867363,"Normal, all: CyberT",-0.8
188,0.0487498752773,0.749317824841,0.974997520447,"Normal, all: fold_change",-0.8
189,0.993339955807,0.905214190483,0.933920025826,"Uniform, all: ModT",-0.8
190,0.993294477463,0.895582973957,0.931741416454,"Uniform, all: CyberT",-0.8
191,0.993576467037,0.911243438721,0.938862264156,"Uniform, all: fold_change",-0.8
192,0.996367275715,0.875750899315,0.945278525352,"Normal: ModT",-0.8
193,0.996062755585,0.860494792461,0.937988698483,"Normal: CyberT",-0.8
194,0.996418058872,0.879245877266,0.9460542202,"Normal: fold_change",-0.8
195,0.04688302055,0.723425626755,0.937660455704,"Normal, all: ModT",-0.8
196,0.0474705807865,0.738181173801,0.94941163063,"Normal, all: CyberT",-0.8
197,0.04654340446,0.711645960808,0.930868089199,"Normal, all: fold_change",-0.8
198,0.99180829525,0.900203943253,0.935065746307,"Uniform, all: ModT",-0.8
199,0.991315066814,0.888831198215,0.927348315716,"Uniform, all: CyberT",-0.8
200,0.992112994194,0.908858180046,0.939837515354,"Uniform, all: fold_change",-0.8
201,0.993150770664,0.857923150063,0.928675532341,"Normal: ModT",-0.8
202,0.992650091648,0.839225947857,0.924425125122,"Normal: CyberT",-0.8
203,0.993277549744,0.857905983925,0.928605020046,"Normal: fold_change",-0.8
204,0.0481768995523,0.684159517288,0.963537991047,"Normal, all: ModT",-0.8
205,0.0477706119418,0.646768510342,0.955412209034,"Normal, all: CyberT",-0.8
206,0.0480748079717,0.729511618614,0.961496174335,"Normal, all: fold_change",-0.8
207,0.995334386826,0.905371427536,0.93251991272,"Uniform, all: ModT",-0.8
208,0.994522571564,0.895043492317,0.92691385746,"Uniform, all: CyberT",-0.8
209,0.995372116566,0.904761016369,0.932708978653,"Uniform, all: fold_change",-0.8
210,0.997593343258,0.91263371706,0.965850412846,"Normal: ModT",-0.8
211,0.997390449047,0.899673938751,0.960112690926,"Normal: CyberT",-0.8
212,0.997659862041,0.914070487022,0.967158257961,"Normal: fold_change",-0.8
213,0.0456745661795,0.661411821842,0.913491368294,"Normal, all: ModT",-0.8
214,0.993374466896,0.581503808498,0.878662884235,"Normal, all: CyberT",-0.8
215,0.0456974878907,0.664309680462,0.913949728012,"Normal, all: fold_change",-0.8
216,0.995144546032,0.895619988441,0.933986008167,"Uniform, all: ModT",-0.8
217,0.994959175587,0.88981205225,0.932380914688,"Uniform, all: CyberT",-0.8
218,0.995696544647,0.902310729027,0.941242098808,"Uniform, all: fold_change",-0.8
219,0.997375249863,0.898124933243,0.966247916222,"Normal: ModT",-0.8
220,0.997243463993,0.868519663811,0.960087060928,"Normal: CyberT",-0.8
221,0.997792124748,0.908359646797,0.969568729401,"Normal: fold_change",-0.8
222,0.996050775051,0.748599052429,0.940414845943,"Normal, all: ModT",-0.8
223,0.994857907295,0.727688014507,0.92057955265,"Normal, all: CyberT",-0.8
224,0.996773719788,0.787349402905,0.939831495285,"Normal, all: fold_change",-0.8
225,0.996455788612,0.912320554256,0.942616522312,"Uniform, all: ModT",-0.8
226,0.996430158615,0.910385489464,0.944881021976,"Uniform, all: CyberT",-0.8
227,0.997145414352,0.923992276192,0.950309634209,"Uniform, all: fold_change",-0.8
228,0.9968059659,0.866367280483,0.941546082497,"Normal: ModT",-0.8
229,0.99617177248,0.858980298042,0.934847354889,"Normal: CyberT",-0.8
230,0.99661552906,0.870374500751,0.943194329739,"Normal: fold_change",-0.8
231,0.993856787682,0.851026594639,0.949999153614,"Normal, all: ModT",-0.8
232,0.992769181728,0.849589824677,0.950790941715,"Normal, all: CyberT",-0.8
233,0.99347859621,0.845131278038,0.950457572937,"Normal, all: fold_change",-0.8
234,0.994501054287,0.923703312874,0.954676449299,"Uniform, all: ModT",-0.8
235,0.993892371655,0.913401246071,0.945972263813,"Uniform, all: CyberT",-0.8
236,0.994395017624,0.924558699131,0.953740954399,"Uniform, all: fold_change",-0.8
237,0.995719134808,0.845793962479,0.933520913124,"Normal: ModT",-0.8
238,0.995648622513,0.847033500671,0.931777179241,"Normal: CyberT",-0.8
239,0.99634885788,0.868990004063,0.943835437298,"Normal: fold_change",-0.8
240,0.994432866573,0.573909878731,0.898994088173,"Normal, all: ModT",-0.8
241,0.993728637695,0.603474974632,0.891493320465,"Normal, all: CyberT",-0.8
242,0.994874596596,0.573772966862,0.911412000656,"Normal, all: fold_change",-0.8
243,0.995348870754,0.923068583012,0.95144957304,"Uniform, all: ModT",-0.8
244,0.994871735573,0.9139534235,0.946866750717,"Uniform, all: CyberT",-0.8
245,0.995612382889,0.924959599972,0.950753033161,"Uniform, all: fold_change",-0.8
246,0.996659636497,0.889658331871,0.951130986214,"Normal: ModT",-0.8
247,0.996668457985,0.880604207516,0.948291599751,"Normal: CyberT",-0.8
248,0.996657192707,0.888479113579,0.953323543072,"Normal: fold_change",-0.8
249,0.992141008377,0.694088757038,0.88595110178,"Normal, all: ModT",-0.8
250,0.992640018463,0.682681441307,0.888909697533,"Normal, all: CyberT",-0.8
251,0.989209413528,0.695758879185,0.88116312027,"Normal, all: fold_change",-0.8
252,0.996389210224,0.915234804153,0.948251485825,"Uniform, all: ModT",-0.8
253,0.995559990406,0.896206080914,0.935926914215,"Uniform, all: CyberT",-0.8
254,0.996357619762,0.916686952114,0.948430895805,"Uniform, all: fold_change",-0.8
255,0.994180977345,0.868888437748,0.940668404102,"Normal: ModT",-0.8
256,0.994056284428,0.846782207489,0.933661341667,"Normal: CyberT",-0.8
257,0.994239807129,0.871776521206,0.942174971104,"Normal: fold_change",-0.8
258,0.0471455492079,0.669378638268,0.942910969257,"Normal, all: ModT",-0.8
259,0.0474393256009,0.669734120369,0.948786556721,"Normal, all: CyberT",-0.8
260,0.0470455363393,0.707428336143,0.940910756588,"Normal, all: fold_change",-0.8
261,0.99090218544,0.897596120834,0.930126011372,"Uniform, all: ModT",-0.8
262,0.990367174149,0.882305026054,0.922356724739,"Uniform, all: CyberT",-0.8
263,0.990954220295,0.901072323322,0.931335151196,"Uniform, all: fold_change",-0.8
264,0.996243715286,0.863650083542,0.946829319,"Normal: ModT",-0.8
265,0.995575070381,0.84414857626,0.933218955994,"Normal: CyberT",-0.8
266,0.996846199036,0.872679531574,0.948136508465,"Normal: fold_change",-0.8
267,0.0484456792474,0.675170302391,0.968913555145,"Normal, all: ModT",-0.8
268,0.0483519174159,0.639808475971,0.967038393021,"Normal, all: CyberT",-0.8
269,0.0484185926616,0.66505253315,0.968371808529,"Normal, all: fold_change",-0.8
270,0.99656277895,0.917988479137,0.948197007179,"Uniform, all: ModT",-0.8
271,0.996459305286,0.910843253136,0.943828880787,"Uniform, all: CyberT",-0.8
272,0.996885538101,0.928637742996,0.955772161484,"Uniform, all: fold_change",-0.8
273,0.996289551258,0.873591005802,0.948957741261,"Normal: ModT",-0.8
274,0.996371924877,0.86480563879,0.946579277515,"Normal: CyberT",-0.8
275,0.997307598591,0.889455020428,0.954945504665,"Normal: fold_change",-0.8
276,0.0471893027425,0.701349973679,0.943786025047,"Normal, all: ModT",-0.8
277,0.996470570564,0.664032042027,0.941164970398,"Normal, all: CyberT",-0.8
278,0.047485165298,0.735139846802,0.949703276157,"Normal, all: fold_change",-0.8
279,0.993376255035,0.896306097507,0.923584401608,"Uniform, all: ModT",-0.8
280,0.993234395981,0.891397118568,0.920300483704,"Uniform, all: CyberT",-0.8
281,0.993453085423,0.901061177254,0.923173010349,"Uniform, all: fold_change",-0.8
282,0.997517883778,0.890231251717,0.956464231014,"Normal: ModT",-0.8
283,0.997018158436,0.885134637356,0.95170801878,"Normal: CyberT",-0.8
284,0.997530519962,0.895157933235,0.954406321049,"Normal: fold_change",-0.8
285,0.0482456572354,0.700771033764,0.964913129807,"Normal, all: ModT",-0.8
286,0.0473789051175,0.645601928234,0.947578072548,"Normal, all: CyberT",-0.8
287,0.0476914346218,0.681136071682,0.953828692436,"Normal, all: fold_change",-0.8
288,0.997052431107,0.92100995779,0.94809961319,"Uniform, all: ModT",-0.8
289,0.996840119362,0.916503548622,0.947437703609,"Uniform, all: CyberT",-0.8
290,0.997285366058,0.92410582304,0.950253844261,"Uniform, all: fold_change",-0.8
291,0.997063994408,0.896366417408,0.956259071827,"Normal: ModT",-0.8
292,0.997101306915,0.881641209126,0.95657324791,"Normal: CyberT",-0.8
293,0.99725741148,0.898409485817,0.960015892982,"Normal: fold_change",-0.8
294,0.0473809875548,0.817383229733,0.947619736195,"Normal, all: ModT",-0.8
295,0.0475622564554,0.798431634903,0.951245129108,"Normal, all: CyberT",-0.8
296,0.0474601611495,0.842066764832,0.949203252792,"Normal, all: fold_change",-0.8
297,0.995781838894,0.906855404377,0.938055574894,"Uniform, all: ModT",-0.8
298,0.994799911976,0.890404999256,0.927222728729,"Uniform, all: CyberT",-0.8
299,0.995705068111,0.907633662224,0.938634157181,"Uniform, all: fold_change",-0.8
300,0.993036687374,0.856252074242,0.91506588459,"Normal: ModT",-0.8
301,0.993018865585,0.845948278904,0.91289961338,"Normal: CyberT",-0.8
302,0.992980420589,0.865015864372,0.91931694746,"Normal: fold_change",-0.8
303,0.0484623461962,0.613012850285,0.969246923923,"Normal, all: ModT",-0.8
304,0.047903958708,0.588742852211,0.95807915926,"Normal, all: CyberT",-0.8
305,0.0483394190669,0.637893021107,0.966788351536,"Normal, all: fold_change",-0.8
306,0.991696715355,0.880772411823,0.925448417664,"Uniform, all: ModT",-0.8
307,0.991600036621,0.868810653687,0.918551802635,"Uniform, all: CyberT",-0.8
308,0.991917133331,0.885334134102,0.926555037498,"Uniform, all: fold_change",-0.8
309,0.994987666607,0.878857195377,0.944990634918,"Normal: ModT",-0.8
310,0.99446451664,0.878264665604,0.945625305176,"Normal: CyberT",-0.8
311,0.995225191116,0.887019753456,0.948235213757,"Normal: fold_change",-0.8
312,0.996704995632,0.7193826437,0.942956805229,"Normal, all: ModT",-0.8
313,0.997131049633,0.707359552383,0.943831861019,"Normal, all: CyberT",-0.8
314,0.996509134769,0.719649553299,0.942706763744,"Normal, all: fold_change",-0.8
315,0.992373585701,0.886673212051,0.919503331184,"Uniform, all: ModT",-0.8
316,0.991994142532,0.880656540394,0.917529761791,"Uniform, all: CyberT",-0.8
317,0.991997420788,0.885761797428,0.921283423901,"Uniform, all: fold_change",-0.8
318,0.0472766496241,0.86017280817,0.945533037186,"Normal: ModT",-0.8
319,0.996793150902,0.830898463726,0.936078250408,"Normal: CyberT",-0.8
320,0.0473805069923,0.865743398666,0.947610139847,"Normal: fold_change",-0.8
321,0.0488998889923,0.724240601063,0.977997779846,"Normal, all: ModT",-0.8
322,0.0484123416245,0.722955286503,0.968246817589,"Normal, all: CyberT",-0.8
323,0.0489436425269,0.75163346529,0.978872895241,"Normal, all: fold_change",-0.8
324,0.996304869652,0.927785992622,0.951402783394,"Uniform, all: ModT",-0.8
325,0.995650112629,0.91623878479,0.942129552364,"Uniform, all: CyberT",-0.8
326,0.996346116066,0.928556084633,0.951992273331,"Uniform, all: fold_change",-0.8
327,0.995152711868,0.8768658638,0.938759922981,"Normal: ModT",-0.8
328,0.994745671749,0.872599244118,0.935817956924,"Normal: CyberT",-0.8
329,0.99561303854,0.88874566555,0.945311188698,"Normal: fold_change",-0.8
330,0.0491165779531,0.772813916206,0.982331573963,"Normal, all: ModT",-0.8
331,0.0491207465529,0.774114847183,0.982414901257,"Normal, all: CyberT",-0.8
332,0.0490665733814,0.79844224453,0.981331467628,"Normal, all: fold_change",-0.8
333,0.996541321278,0.919975697994,0.950482606888,"Uniform, all: ModT",-0.8
334,0.996156334877,0.910300016403,0.942783772945,"Uniform, all: CyberT",-0.8
335,0.996499419212,0.921320974827,0.94972974062,"Uniform, all: fold_change",-0.8
336,0.993039250374,0.83328461647,0.921649873257,"Normal: ModT",-0.8
337,0.992434203625,0.814741969109,0.91276371479,"Normal: CyberT",-0.8
338,0.993163585663,0.837671220303,0.927835702896,"Normal: fold_change",-0.8
339,0.0484831817448,0.757664084435,0.969663619995,"Normal, all: ModT",-0.8
340,0.0487894639373,0.751061022282,0.975789248943,"Normal, all: CyberT",-0.8
341,0.0490561574697,0.784268736839,0.98112308979,"Normal, all: fold_change",-0.8
342,0.995706498623,0.918405711651,0.939535081387,"Uniform, all: ModT",-0.8
343,0.995425999165,0.907042682171,0.934415340424,"Uniform, all: CyberT",-0.8
344,0.996055364609,0.922215998173,0.944890022278,"Uniform, all: fold_change",-0.8
345,0.996766984463,0.875899136066,0.948483288288,"Normal: ModT",-0.8
346,0.997046172619,0.879134476185,0.948746144772,"Normal: CyberT",-0.8
347,0.997192978859,0.888273239136,0.952259302139,"Normal: fold_change",-0.8
348,0.0489415600896,0.836567163467,0.978831231594,"Normal, all: ModT",-0.8
349,0.0486102774739,0.789224624634,0.972205579281,"Normal, all: CyberT",-0.8
350,0.0490103177726,0.824858248234,0.980206370354,"Normal, all: fold_change",-0.8
351,0.994666278362,0.876785695553,0.92203694582,"Uniform, all: ModT",-0.8
352,0.994258999825,0.869595110416,0.919324576855,"Uniform, all: CyberT",-0.8
