,AUROC,AUPRC,pAUROC,labels,setting
0,0.0477135032415,0.762890577316,0.954270064831,"Uniform, all: ModT",-0.8
1,0.998340189457,0.838382542133,0.966803729534,"Uniform, all: CyberT",-0.8
2,0.996621310711,0.576362907887,0.932425677776,"Uniform, all: fold_change",-0.8
3,0.992616474628,0.597900927067,0.901433706284,Normal: ModT,-0.8
4,0.990589618683,0.636619985104,0.901433706284,Normal: CyberT,-0.8
5,0.995448052883,0.393571585417,0.908960580826,Normal: fold_change,-0.8
6,0.0468888878822,0.160599768162,0.937777757645,"Normal, all: ModT",-0.8
7,0.0418666675687,0.277584850788,0.837333321571,"Normal, all: CyberT",-0.8
8,0.994044423103,0.123582392931,0.880888879299,"Normal, all: fold_change",-0.8
9,0.997208237648,0.816858589649,0.949063181877,"Uniform, all: ModT",-0.8
10,0.0481575503945,0.836159646511,0.963151037693,"Uniform, all: CyberT",-0.8
11,0.99699729681,0.605029404163,0.939945876598,"Uniform, all: fold_change",-0.8
12,0.998605728149,0.655695617199,0.972114682198,Normal: ModT,-0.8
13,0.0486881732941,0.708427608013,0.973763465881,Normal: CyberT,-0.8
14,0.996917545795,0.373953938484,0.938351273537,Normal: fold_change,-0.8
15,0.0479555539787,0.167350977659,0.959111094475,"Normal, all: ModT",-0.8
16,0.0486888885498,0.504008293152,0.973777770996,"Normal, all: CyberT",-0.8
17,0.0469111129642,0.146530196071,0.938222229481,"Normal, all: fold_change",-0.8
18,0.992151796818,0.536050200462,0.871017873287,"Uniform, all: ModT",-0.7
19,0.996112763882,0.629597067833,0.922255456448,"Uniform, all: CyberT",-0.7
20,0.994041144848,0.421894729137,0.880822777748,"Uniform, all: fold_change",-0.7
21,0.981411099434,0.62429523468,0.856888890266,Normal: ModT,-0.7
22,0.983754754066,0.657164692879,0.890857160091,Normal: CyberT,-0.7
23,0.981718242168,0.450693815947,0.841619074345,Normal: fold_change,-0.7
24,0.0467575751245,0.234134107828,0.935151517391,"Normal, all: ModT",-0.7
25,0.0476868674159,0.337398767471,0.95373737812,"Normal, all: CyberT",-0.7
26,0.99439394474,0.121890500188,0.887878775597,"Normal, all: fold_change",-0.7
27,0.987199187279,0.603995203972,0.884790599346,"Uniform, all: ModT",-0.7
28,0.994539439678,0.655795156956,0.907114803791,"Uniform, all: CyberT",-0.7
29,0.99414139986,0.434156388044,0.882828176022,"Uniform, all: fold_change",-0.7
30,0.990862727165,0.635306239128,0.886571407318,Normal: ModT,-0.7
31,0.995209515095,0.718272984028,0.922761917114,Normal: CyberT,-0.7
32,0.993122220039,0.438538014889,0.872285723686,Normal: fold_change,-0.7
33,0.0465959608555,0.189841032028,0.93191921711,"Normal, all: ModT",-0.7
34,0.0466868691146,0.364597260952,0.933737397194,"Normal, all: CyberT",-0.7
35,0.0451717153192,0.147880032659,0.903434336185,"Normal, all: fold_change",-0.7
36,0.0419480167329,0.428779214621,0.83896034956,"Uniform, all: ModT",-0.6
37,0.991391718388,0.452082872391,0.836424946785,"Uniform, all: CyberT",-0.6
38,0.98780977726,0.26684910059,0.760771811008,"Uniform, all: fold_change",-0.6
39,0.969182729721,0.552372634411,0.736979663372,Normal: ModT,-0.6
40,0.97532004118,0.581659197807,0.772942125797,Normal: CyberT,-0.6
41,0.974572002888,0.429603815079,0.709780931473,Normal: fold_change,-0.6
42,0.978007555008,0.198814630508,0.753232300282,"Normal, all: ModT",-0.6
43,0.982131302357,0.235674887896,0.764949500561,"Normal, all: CyberT",-0.6
44,0.982010126114,0.12026014924,0.709292948246,"Normal, all: fold_change",-0.6
45,0.978327155113,0.40515422821,0.697773993015,"Uniform, all: ModT",-0.6
46,0.980300307274,0.43570998311,0.763994753361,"Uniform, all: CyberT",-0.6
47,0.976056754589,0.247465535998,0.686930596828,"Uniform, all: fold_change",-0.6
48,0.976718306541,0.573620676994,0.753677606583,Normal: ModT,-0.6
49,0.978848993778,0.617296218872,0.772003114223,Normal: CyberT,-0.6
50,0.97564125061,0.43238261342,0.70790296793,Normal: fold_change,-0.6
51,0.989722251892,0.258744597435,0.833131313324,"Normal, all: ModT",-0.6
52,0.991603553295,0.348889738321,0.860000014305,"Normal, all: CyberT",-0.6
53,0.988772749901,0.171589553356,0.778080821037,"Normal, all: fold_change",-0.6
54,0.964097857475,0.22511960566,0.653526604176,"Uniform, all: ModT",-0.5
55,0.963646650314,0.236608177423,0.680148124695,"Uniform, all: CyberT",-0.5
56,0.958087980747,0.14554835856,0.568648636341,"Uniform, all: fold_change",-0.5
57,0.0,0.0,0.0,Normal: ModT,-0.5
58,0.0,0.0,0.0,Normal: CyberT,-0.5
59,0.0,0.0,0.0,Normal: fold_change,-0.5
60,0.924836158752,0.124932713807,0.578974366188,"Normal, all: ModT",-0.5
61,0.935605406761,0.135150030255,0.58883190155,"Normal, all: CyberT",-0.5
62,0.933089733124,0.0773094519973,0.492421656847,"Normal, all: fold_change",-0.5
63,0.960236608982,0.247600823641,0.664155185223,"Uniform, all: ModT",-0.5
64,0.962352097034,0.247937113047,0.689158022404,"Uniform, all: CyberT",-0.5
65,0.96088385582,0.164441525936,0.610396504402,"Uniform, all: fold_change",-0.5
66,0.0,0.0,0.0,Normal: ModT,-0.5
67,0.0,0.0,0.0,Normal: CyberT,-0.5
68,0.0,0.0,0.0,Normal: fold_change,-0.5
69,0.974025666714,0.142408296466,0.664216518402,"Normal, all: ModT",-0.5
70,0.975347578526,0.151781693101,0.661766409874,"Normal, all: CyberT",-0.5
71,0.973669528961,0.104461587965,0.62290596962,"Normal, all: fold_change",-0.5
72,0.910314142704,0.112677261233,0.488676726818,"Uniform, all: ModT",-0.4
73,0.910812795162,0.105446316302,0.472017705441,"Uniform, all: CyberT",-0.4
74,0.908114492893,0.0686583742499,0.353263050318,"Uniform, all: fold_change",-0.4
75,0.0,0.0,0.0,Normal: ModT,-0.4
76,0.0,0.0,0.0,Normal: CyberT,-0.4
77,0.0,0.0,0.0,Normal: fold_change,-0.4
78,0.925834178925,0.0937261655927,0.385451376438,"Normal, all: ModT",-0.4
79,0.928320288658,0.0969785824418,0.371736109257,"Normal, all: CyberT",-0.4
