,AUROC,AUPRC,pAUROC,labels,setting
35,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
36,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
37,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
38,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
39,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
40,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
41,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
42,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
43,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
44,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
45,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
46,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
47,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
48,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
49,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
50,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
51,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
52,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
53,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
54,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
55,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
56,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
57,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
58,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
59,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
60,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
61,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
62,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
63,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
64,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
65,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
66,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
67,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
68,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
69,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
70,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
71,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
72,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
73,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
74,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
75,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
76,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
77,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
78,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
79,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
80,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
81,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
82,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
83,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
84,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
85,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
86,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
87,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
88,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
89,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
90,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
91,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
92,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
93,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
94,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
95,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
96,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
97,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
98,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
99,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
100,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
101,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
102,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
103,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
104,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
105,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
106,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
107,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
108,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
109,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
110,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
111,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
112,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
113,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
114,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
115,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
116,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
117,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
118,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
119,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
120,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
121,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
122,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
123,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
124,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
125,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
126,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
127,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
128,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
129,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
130,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
131,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
132,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
133,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
134,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
135,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
136,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
137,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
138,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
139,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
140,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
141,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
142,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
143,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
144,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
145,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
146,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
147,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
148,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
149,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
150,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
151,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
152,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
153,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
154,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
155,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
156,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
157,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
158,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
159,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
160,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
161,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
162,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
163,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
164,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
165,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
166,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
167,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
168,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
169,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
170,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
171,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
172,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
173,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
174,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
175,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
176,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
177,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
178,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
179,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
180,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
181,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
182,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
183,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
184,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
185,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
186,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
187,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
188,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
189,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
190,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
191,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
192,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
193,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
194,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
195,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
196,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
197,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
198,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
199,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
200,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
201,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
202,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
203,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
204,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
205,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
206,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
207,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
208,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
209,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
210,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
211,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
212,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
213,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
214,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
215,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
216,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
217,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
218,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
219,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
220,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
221,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
222,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
223,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
224,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
225,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
226,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
227,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
228,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
229,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
230,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
231,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
232,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
233,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
234,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
235,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
236,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
237,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
238,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
239,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
240,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
241,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
242,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
243,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
244,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
245,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
246,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
247,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
248,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
249,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
250,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
251,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
252,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
253,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
254,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
255,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
256,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
257,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
258,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
259,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
260,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
261,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
262,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
263,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
264,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
265,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
266,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
267,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
268,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
269,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
270,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
271,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
272,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
273,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
274,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
275,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
276,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
277,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
278,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
279,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
280,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
281,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
282,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
283,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
284,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
285,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
286,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
287,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
288,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
289,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
290,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
291,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
292,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
293,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
294,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
295,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
296,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
297,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
298,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
299,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
300,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
301,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
302,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
303,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
304,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
305,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
306,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
307,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
308,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
309,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
310,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
311,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
312,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
313,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
314,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
315,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
316,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
317,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
318,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
319,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
320,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
321,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
322,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
323,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
324,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
325,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
326,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
327,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
328,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
329,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
330,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
331,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
332,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
333,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
334,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
335,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
336,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
337,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
338,0.0,0.0,0.0,"Uniform, all: fold_change",-0.1<=fc<0.1d
339,0.0,0.0,0.0,"Uniform, all: ModT_2sample",-0.1<=fc<0.1d
340,0.0,0.0,0.0,Normal: ModT,-0.1<=fc<0.1d
341,0.0,0.0,0.0,Normal: CyberT,-0.1<=fc<0.1d
342,0.0,0.0,0.0,Normal: fold_change,-0.1<=fc<0.1d
343,0.0,0.0,0.0,Normal: ModT_2sample,-0.1<=fc<0.1d
344,0.0,0.0,0.0,"Normal, all: ModT",-0.1<=fc<0.1d
345,0.0,0.0,0.0,"Normal, all: CyberT",-0.1<=fc<0.1d
346,0.0,0.0,0.0,"Normal, all: fold_change",-0.1<=fc<0.1d
347,0.0,0.0,0.0,"Normal, all: ModT_2sample",-0.1<=fc<0.1d
348,0.0,0.0,0.0,"Uniform, all: ModT",-0.1<=fc<0.1d
349,0.0,0.0,0.0,"Uniform, all: CyberT",-0.1<=fc<0.1d
